Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57077417785459,311.5747663067249,479.2540036348158,320.0,,,,,,,,,,,,,,,
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1359.0,1644.0,1726.0,1735.0,1754.0,1761.0,1791.0,1956.0,2027.0,,,,,
2,2,2481.491459498339,1240.834033979665,11.69811821135078,2595.0273736989925,-2719.49423789753,17.8357578060484,2629.4308252271057,31030.751827101507,10.0715366850256,2648.7533909985605,-25062.284285710408,16.398575416206782,2872.906905485927,14411.249574978325,29.969848143707782,0.935361679678361,66.0,37.0,137.0,241.0,378.0,29.0,,,29.0,15.0,14.0,0.5172413793103449,45.80593696008906,1217.8859718727167,74.0,64.0,10.0,0.8648648648648649,163.87103825784683,667.7390523598986,20.0,13.0,7.0,0.65,1504.2036613096536,8550.704871336566,28.0,7.0,21.0,0.25,1405.603027107169,34594.29215982409,76.0,38.0,38.0,0.5,113.42672298344252,15159.269249471296,0.0,0.0,0.0,0.0,2466.0,2495.0,2532.0,2605.0,2616.0,2635.0,2643.0,2669.0,2837.0,2910.0,0.03691544211853858,-0.060257909715056894,0.048474612206975874,-0.056084394027426786,0.007870707005198272
3,3,3389.7786676245883,2071.48436364918,19.346757365168735,3502.0273736989925,-1603.2714765318706,17.8357578060484,3537.56110886319,31667.274612144236,10.021679763533715,3556.7533909985605,-24238.61109946839,16.503477506087034,3780.435945713288,14636.488661595064,31.770674224426337,0.9344218637584458,107.0,53.0,106.0,241.0,347.0,54.0,906.0,908.0,57.0,26.0,31.0,0.4561403508771929,46.54140800332557,1940.130694133288,46.0,35.0,11.0,0.7608695652173914,139.6673745562806,286.1941497622704,20.0,14.0,6.0,0.7,1539.6597756405126,7522.401217261542,28.0,6.0,22.0,0.2142857142857142,1400.624071919481,34056.491062291076,79.0,39.0,40.0,0.4936708860759494,113.01165808931763,15518.098728913666,0.0,0.0,0.0,0.0,3365.0,3419.0,3472.0,3512.0,3524.0,3544.0,3551.0,3578.0,3743.0,3819.0,0.022467660784722038,-0.08711398949004144,0.04861990160182781,-0.05778483206697432,0.007721227454358701
4,4,4301.643641126621,987.6372005092252,10.23913744359672,4415.178051898705,-2921.665053985506,22.93168860777651,4450.958645213363,32730.630353246142,10.177986114281694,4470.328730098417,-25072.445728176335,18.29793695008192,4695.073684994027,15086.76055647586,29.81900450852304,0.9169410731352216,66.0,38.0,140.0,240.0,380.0,28.0,915.0,914.0,28.0,15.0,13.0,0.5357142857142857,40.236110118379315,906.8948814790637,76.0,63.0,13.0,0.8289473684210527,128.40891456989726,1907.4209933788725,19.0,13.0,6.0,0.6842105263157895,1483.4646807892746,7604.666164579383,32.0,6.0,26.0,0.1875,1400.9236314626023,35301.32241308954,76.0,38.0,38.0,0.5,115.02785733081824,15839.217556591802,0.0,0.0,0.0,0.0,4287.0,4315.0,4353.0,4428.0,4438.0,4457.0,4464.0,4493.0,4659.0,4733.0,0.04073976769772706,-0.043950593992535834,0.04532343755005464,-0.055875028972073866,0.007624423871527777
5,5,5180.532307844693,1227.42871062045,12.68326690305391,5292.178051898705,-2475.209455106142,22.93168860777651,5328.736609431975,31804.84997705727,10.188471293631723,5347.7533909985605,-25395.26735207572,17.458262967734726,5571.334838024463,14425.77319166871,30.59503076213509,0.9250547350522172,67.0,37.0,139.0,240.0,379.0,30.0,877.0,877.0,30.0,17.0,13.0,0.5666666666666667,41.784179576619294,1131.8302748637002,76.0,63.0,13.0,0.8289473684210527,104.19729436547024,1392.370319692044,20.0,14.0,6.0,0.7,1475.064583894514,6124.031374739218,30.0,7.0,23.0,0.2333333333333333,1386.440668371114,34896.18176295294,77.0,38.0,39.0,0.4935064935064935,111.07928008820114,15278.85442853843,0.0,0.0,0.0,0.0,5164.0,5194.0,5231.0,5305.0,5316.0,5335.0,5342.0,5370.0,5535.0,5610.0,0.03404204188404385,-0.04209635437135241,0.046378605305749464,-0.05459445057812283,0.007700057294145769
6,6,6069.364365791349,940.489423502872,9.064390703085431,6185.027373698993,-2895.650768538242,17.8357578060484,6218.22552058042,31753.89402501732,10.041316990408133,6237.7533909985605,-25016.494350222252,17.375495921809915,6461.860621281485,13995.352021747884,29.807994559584458,0.925948991410317,61.0,37.0,141.0,241.0,382.0,24.0,889.0,890.0,24.0,12.0,12.0,0.5,43.28063730199925,907.1576255956556,77.0,67.0,10.0,0.8701298701298701,193.18455259298213,694.267061260138,20.0,13.0,7.0,0.65,1507.8440627520945,8263.777141312257,30.0,7.0,23.0,0.2333333333333333,1391.2624365283605,35002.4483296311,76.0,38.0,38.0,0.5,105.7088659201024,14616.517521644531,0.0,0.0,0.0,0.0,6057.0,6081.0,6118.0,6195.0,6206.0,6224.0,6232.0,6259.0,6426.0,6500.0,0.0460192706269887,-0.066715418410247,0.04748532767553293,-0.05561380491811396,0.0075531409110565825
7,7,6949.644090904316,462.1572045793748,4.785933441909044,7064.602712798849,-3618.375533470329,20.383723206912453,7098.471507571596,33868.85518998178,10.343191907602348,7117.785737731666,-26003.12649865884,19.394637407542255,7343.790493357637,14201.131868378729,28.07060745122081,0.9203517530568291,57.0,41.0,143.0,238.0,381.0,16.0,882.0,881.0,16.0,8.0,8.0,0.5,48.911416060487085,335.3170444952741,78.0,67.0,11.0,0.8589743589743589,184.88088647350767,1756.7747628448435,19.0,12.0,7.0,0.631578947368421,1464.144490715876,8587.130761381495,32.0,6.0,26.0,0.1875,1399.9529691053715,36307.77175367834,74.0,37.0,37.0,0.5,113.46303376045246,14785.242828405257,0.0,0.0,0.0,0.0,6942.0,6958.0,6999.0,7076.0,7086.0,7105.0,7112.0,7142.0,7308.0,7380.0,0.10583285422327895,-0.05109499684688372,0.04322981932819984,-0.05383787096438487,0.007989717637443921
8,8,7802.32010537352,463.822444682855,4.553976943534411,7916.178051898705,-3451.470958856751,22.93168860777651,7951.261830824275,32193.768348319227,10.370912232555252,7971.098714235278,-26347.734483418368,19.46112952697451,8195.117794255588,14138.37881845768,28.656037746682152,0.9197141596688124,54.0,40.0,146.0,237.0,383.0,14.0,851.0,852.0,14.0,7.0,7.0,0.5,47.70820698434481,403.1247668916585,81.0,68.0,13.0,0.8395061728395061,123.43627924060615,2176.3207126200305,18.0,12.0,6.0,0.6666666666666666,1403.428769923877,6270.2798639660205,33.0,7.0,26.0,0.2121212121212121,1364.9175454582723,36468.67698793989,74.0,37.0,37.0,0.5,114.8326804999136,14782.440253804323,0.0,0.0,0.0,0.0,7795.0,7809.0,7849.0,7929.0,7939.0,7957.0,7965.0,7995.0,8160.0,8232.0,0.10285877178058073,-0.0357633834130514,0.04359318097650247,-0.05180398133726704,0.008122054301586495
9,9,8677.136437320522,599.8689806859013,6.485425218761682,8792.60271279885,-3621.4487995431537,20.383723206912453,8826.110306215429,32782.66740017569,10.210190220075994,8845.328730098418,-25957.065841067037,18.070884479060084,9070.52779773302,13948.996597778583,28.906323782533764,0.9220690796492452,58.0,39.0,142.0,239.0,381.0,19.0,875.0,875.0,19.0,9.0,10.0,0.4736842105263157,40.40103978067223,496.1324402265773,78.0,67.0,11.0,0.8589743589743589,192.78826114708525,1301.435765081621,18.0,12.0,6.0,0.6666666666666666,1495.151098238547,7399.881584813978,31.0,6.0,25.0,0.1935483870967742,1423.9200620568668,36053.52204472629,74.0,37.0,37.0,0.5,105.50711877893276,14555.863044845251,0.0,0.0,0.0,0.0,8668.0,8687.0,8726.0,8804.0,8814.0,8832.0,8839.0,8868.0,9035.0,9107.0,0.06734977316959602,-0.05323511992531981,0.04560797570213991,-0.05485674192820603,0.007563778372111372
