Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.91192842387576,386.3657075842125,572.445036249444,244.0,,,,,,,,,,,,,,,
1,1,1689.6763837632504,2352.5863109008865,2.3760529606083716,1801.1780518987289,-4726.213753288186,22.931688606845633,1837.136973587347,41477.99901697075,8.494150247126004,1863.602712798849,-11875.043856231272,9.201582909271483,2086.558233354865,19947.15363083013,36.25571745288259,0.9099718705537504,43.0,36.0,146.0,258.0,404.0,7.0,,,7.0,4.0,3.0,0.5714285714285714,254.25659287242237,1676.4969479750955,86.0,73.0,13.0,0.8488372093023255,267.77028251968585,2847.081568797732,18.0,9.0,9.0,0.5,2509.073026429321,38568.491408333255,21.0,10.0,11.0,0.4761904761904761,1140.3237967431255,18124.36688864473,91.0,45.0,46.0,0.4945054945054945,142.9198414931856,20881.55971835557,,,,,1686.0,1693.0,1729.0,1814.0,1828.0,1846.0,1855.0,1875.0,2044.0,2133.0,0.1080753516648062,-0.05665640542249894,0.06049166029930065,-0.09602691245175955,0.0071649240858249605
2,2,2675.5290769802778,867.8896616815532,1.3439369898921878,2793.87669549928,-5588.227342093403,12.739827004320285,2823.794194515106,40925.14208828476,8.390015674602372,2849.1780518987043,-12360.95901736416,10.988192992952824,3072.606430870277,19558.48637579927,34.623735366906295,0.899558629052795,33.0,28.0,156.0,256.0,412.0,5.0,985.0,987.0,5.0,3.0,2.0,0.6,265.3481234504771,13.360490978188636,103.0,96.0,7.0,0.9320388349514565,535.2734630366233,716.7847517991995,18.0,10.0,8.0,0.5555555555555556,2553.447387153145,36907.59289895067,23.0,9.0,14.0,0.391304347826087,1179.7540476464208,19883.404400377483,89.0,43.0,46.0,0.4831460674157303,173.1948033769592,19994.52510002785,,,,,2673.0,2678.0,2706.0,2801.0,2815.0,2832.0,2840.0,2862.0,3032.0,3118.0,0.30573946800605956,-0.09578591389879008,0.062393122097042036,-0.09544195122636936,0.00885522529960509
3,3,3682.4498776736127,2525.4370385382795,3.529252453418376,3793.1780518987057,-4077.9549474568626,22.93168860765225,3830.27611371972,42072.02000582932,8.760629328063274,3855.602712798848,-12814.39927063225,9.389665251982558,4078.1718920519847,20583.22145368127,36.58095045811936,0.9194524358646544,44.0,34.0,146.0,258.0,404.0,10.0,1007.0,1006.0,10.0,5.0,5.0,0.5,235.16480155279365,1847.7935912748153,89.0,75.0,14.0,0.8426966292134831,253.2895154627136,2317.011187785037,18.0,9.0,9.0,0.5,2471.0783018523825,39271.419128835725,21.0,9.0,12.0,0.4285714285714285,1268.7526068941477,20821.22300518884,94.0,46.0,48.0,0.4893617021276595,156.43207673642866,21556.30340632411,,,,,3677.0,3687.0,3721.0,3806.0,3821.0,3839.0,3848.0,3867.0,4033.0,4125.0,0.09311845750425313,-0.062111896459442914,0.058734482002765744,-0.09900991689886285,0.007599980260060364
4,4,4756.005082686579,2713.397191490292,2.6758195057606744,4865.328730098417,-4173.483833649639,28.027619409504627,4904.290189870942,43310.601481931095,8.770422912902335,4929.602712798849,-12810.831510152437,9.201201992713518,5152.979642972161,20551.08560556148,36.018409000575424,0.9141972088998148,43.0,35.0,146.0,257.0,403.0,8.0,1074.0,1074.0,8.0,4.0,4.0,0.5,311.02773200186965,2080.7982998825655,87.0,71.0,16.0,0.8160919540229885,183.14004683902112,3108.052940103804,18.0,9.0,9.0,0.5,2570.8332125353313,40681.31647462043,20.0,9.0,11.0,0.45,1286.955291632251,21141.472480087778,90.0,44.0,46.0,0.4888888888888889,159.92052657713356,21480.824895873775,,,,,4752.0,4760.0,4795.0,4881.0,4895.0,4913.0,4921.0,4941.0,5110.0,5198.0,0.1146266875256263,-0.04388181532234866,0.05935805840996843,-0.10045837310500522,0.007781609674860987
5,5,5835.665302308189,2544.6641487458865,3.0137216817493453,5953.876695499281,-3866.335758845709,12.739827004188244,5983.904242103754,40288.086737757,8.076592592206513,6010.602712798849,-11446.776429623738,9.050087423382848,6233.374112191818,19798.66264789548,36.292647587523945,0.9027470669417054,42.0,33.0,149.0,258.0,407.0,9.0,1079.0,1080.0,9.0,5.0,4.0,0.5555555555555556,269.19662706746664,1878.173345247565,89.0,82.0,7.0,0.9213483146067416,472.4768940933614,1382.204013885378,17.0,9.0,8.0,0.5294117647058824,2515.1217830677588,38389.08558720981,21.0,10.0,11.0,0.4761904761904761,1052.0182406886563,16712.57236276597,92.0,44.0,48.0,0.4782608695652174,146.68076547375688,20320.734054270823,,,,,5831.0,5840.0,5873.0,5961.0,5975.0,5992.0,6001.0,6022.0,6190.0,6280.0,0.105788666531942,-0.12220275826081359,0.062428424547414624,-0.09190519681733984,0.007408619869046987
6,6,6886.273982700431,2121.171960690949,3.2211324962870265,7004.876695499281,-6003.027345254364,12.739827004089303,7034.930252419094,40636.57508580315,8.472209429775786,7060.602712798849,-13908.743882220728,9.777617061547936,7284.1293327063295,20445.776773030437,34.97030021996172,0.9028857682761248,42.0,32.0,148.0,257.0,405.0,10.0,1050.0,1051.0,10.0,4.0,6.0,0.4,217.4415879290956,1476.3444003951354,89.0,82.0,7.0,0.9213483146067416,520.1527338220362,324.3822576925427,18.0,9.0,9.0,0.5,2572.402291767147,37704.76551678917,21.0,10.0,11.0,0.4761904761904761,1246.779362906349,20789.593015116312,89.0,44.0,45.0,0.4943820224719101,137.41160704396412,21332.4515527318,,,,,6882.0,6892.0,6924.0,7012.0,7026.0,7043.0,7052.0,7072.0,7241.0,7329.0,0.10251011797189055,-0.0866484031983026,0.06330263528202318,-0.08963996845898373,0.006720781928188743
7,7,7944.524667566911,2504.6503578406364,2.6549455304820584,8054.753390998565,-4338.451563940962,25.479654008493185,8092.733715895763,42961.32560858629,8.540894785418189,8119.027373698993,-13248.137888666495,8.804467124508637,8341.966108585482,20431.80996021979,36.1347189747763,0.9136182419283164,37.0,29.0,152.0,258.0,410.0,8.0,1060.0,1058.0,8.0,5.0,3.0,0.625,274.3396453678488,1855.882598344774,94.0,79.0,15.0,0.8404255319148937,220.558041182987,2666.619507538441,19.0,10.0,9.0,0.5263157894736842,2593.4775723336684,39454.195388782115,20.0,9.0,11.0,0.45,1262.020165714811,21138.07266430754,94.0,46.0,48.0,0.4893617021276595,166.74333382717936,20781.41622561576,,,,,7940.0,7948.0,7977.0,8069.0,8084.0,8102.0,8110.0,8129.0,8299.0,8387.0,0.10953211273942781,-0.0508379632531005,0.0603677269170515,-0.09526019251312615,0.00816096734218967
8,8,9050.745272241307,2260.5848902286484,3.904697994085281,9160.328730099158,-5207.17486463028,28.02761940185776,9199.143166253549,42767.51168227802,8.752121453615768,9224.60271279885,-13485.624561183871,10.217525919254877,9448.858706103449,20305.663390919817,35.36052680094543,0.9095887860100504,44.0,34.0,146.0,258.0,404.0,10.0,1105.0,1106.0,10.0,5.0,5.0,0.5,183.83348500492113,2006.3598552183448,87.0,71.0,16.0,0.8160919540229885,201.14835667042627,3802.948694776761,18.0,9.0,9.0,0.5,2591.865693199908,38563.48444615894,21.0,9.0,12.0,0.4285714285714285,1266.1270467541085,21495.363924596844,88.0,43.0,45.0,0.4886363636363636,152.5315202408811,21302.27496439672,,,,,9046.0,9056.0,9090.0,9176.0,9190.0,9208.0,9216.0,9236.0,9407.0,9494.0,0.08132120399439066,-0.03862907659136356,0.06060361221047902,-0.09388716414354621,0.007511772322055204
9,9,10117.017015380674,2236.2398180615564,3.0410290381377973,10234.876695499284,-5414.547794936348,12.739827003428807,10264.52484131583,38259.32552830864,8.165692992619395,10291.60271279885,-11860.406104470709,10.403752887194983,10515.820856949193,19447.38552432296,35.27533584323119,0.9021483526106696,41.0,33.0,149.0,258.0,407.0,8.0,1068.0,1066.0,10.0,5.0,5.0,0.5,252.531713004054,1489.541527936495,91.0,84.0,7.0,0.9230769230769232,529.958668940781,588.6693422067037,17.0,9.0,8.0,0.5294117647058824,2414.7054160380485,35339.09464883743,23.0,11.0,12.0,0.4782608695652174,983.574280931804,16541.637423635744,90.0,44.0,46.0,0.4888888888888889,167.0356654687019,20219.88343854765,,,,,10113.0,10121.0,10154.0,10242.0,10256.0,10273.0,10282.0,10303.0,10473.0,10561.0,0.11292693697894911,-0.09787681058728397,0.06311416583262484,-0.08292922453650652,0.008589106502763027
