Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.04227469908052,243.49001558091092,357.8174410908796,109.0,,,,,,,,,,,,,,,
1,1,3719.178051898704,3174.376990846606,12.239744525622784,3797.232799296688,-2283.8139925604773,44.95103079736175,3856.3306426373497,40678.76098569119,9.172775288375073,3878.037711410214,-26938.27121847374,13.288735371924515,4064.410851195392,13479.088843703346,37.76964468079571,0.9588154394004664,41.0,9.0,155.0,214.0,369.0,32.0,,,34.0,20.0,14.0,0.5882352941176471,251.37845318315684,816.1769516535763,91.0,57.0,34.0,0.6263736263736264,151.0867778016552,2153.5824242619183,20.0,12.0,8.0,0.6,2327.1207141041464,21914.318968076514,25.0,7.0,18.0,0.28,1754.5128983245604,41529.26265179935,100.0,52.0,48.0,0.52,143.17994843552552,13186.408219230674,0.0,0.0,0.0,0.0,3700.0,3732.0,3741.0,3830.0,3844.0,3864.0,3871.0,3896.0,4018.0,4110.0,0.07918985486223368,-0.0661554655036795,0.05720726634035669,-0.06513086471270473,0.010622375896157917
2,2,4430.876695499281,2994.2392385846106,12.739827004320285,4494.318115245581,-3194.2172906002793,41.60418960600091,4561.889559554292,39301.127477255235,8.865959520999814,4584.004607785207,-27903.951703654457,13.476552178449657,4767.958151225345,13535.88796234489,38.79413820539972,0.9588100144509802,41.0,9.0,154.0,215.0,369.0,32.0,710.0,706.0,34.0,26.0,8.0,0.7647058823529411,256.30833692493167,174.2413439617153,93.0,49.0,44.0,0.5268817204301075,152.62661816055103,3009.969454501549,19.0,12.0,7.0,0.631578947368421,2348.353783633808,18512.558249629255,25.0,8.0,17.0,0.32,1692.6547141297426,41515.33136419077,100.0,49.0,51.0,0.49,161.9250185739458,14210.874614456094,0.0,0.0,0.0,0.0,4406.0,4438.0,4447.0,4537.0,4550.0,4569.0,4576.0,4601.0,4727.0,4816.0,0.085600486969134,-0.04778216516756391,0.05975283495347231,-0.06066003597289996,0.01196264471340192
3,3,5839.547965400863,2843.612892962949,12.47816117400557,5903.150678199713,-1445.147898571358,5.095930801728113,5982.591115130442,35805.08090846017,8.735621005145973,6006.110191522588,-22344.87731231592,13.410807566663486,6186.712207594816,12761.236280019715,42.60355827423362,0.9646429161147472,70.0,41.0,123.0,214.0,337.0,29.0,1404.0,1421.0,29.0,9.0,20.0,0.3103448275862069,187.79726273883895,3681.307146416355,11.0,8.0,3.0,0.7272727272727273,196.13326335962952,1158.0776651893857,20.0,13.0,7.0,0.65,2095.923835711873,20141.031241585468,27.0,9.0,18.0,0.3333333333333333,1335.177351147012,33609.68703025291,98.0,46.0,52.0,0.4693877551020408,161.7617193905269,13859.326343696444,0.0,0.0,0.0,0.0,5831.0,5860.0,5901.0,5906.0,5971.0,5990.0,5997.0,6024.0,6141.0,6238.0,0.06604178198923571,-0.13571847113608415,0.058537050679213505,-0.05975317440705287,0.012676022592246603
4,4,7266.602712798849,3514.299780762989,16.14779484820822,7322.068557102735,-2362.948849359817,47.635995232697375,7402.409877141085,36255.49423020527,8.664095900752747,7426.203042292563,-26083.81994139112,12.665374838100092,7609.1571351878465,13350.94547526024,38.38759351475726,0.9568788422005932,46.0,17.0,148.0,214.0,362.0,29.0,1433.0,1419.0,31.0,19.0,12.0,0.6129032258064516,193.91719407137785,1010.09835707133,87.0,30.0,57.0,0.3448275862068966,129.8165462892757,1746.3627960803594,19.0,11.0,8.0,0.5789473684210527,2236.470586327526,21730.537490282182,26.0,9.0,17.0,0.3461538461538461,1532.182751748695,37043.53850937487,100.0,48.0,52.0,0.48,173.98288480983538,13615.962408566713,0.0,0.0,0.0,0.0,7249.0,7278.0,7295.0,7375.0,7391.0,7410.0,7417.0,7443.0,7571.0,7657.0,0.05517946850546612,-0.054938364969028555,0.06168639081643718,-0.05874073487669458,0.013031502909829993
5,5,7971.123304500719,2576.964244329543,12.739827004320285,8062.596762103329,-2786.981608762217,40.29656265285472,8119.246075377461,39574.3790271178,9.086067400826655,8141.505879146126,-28157.194176720895,13.155359503149214,8326.009502472109,13740.168752059828,37.06526581488609,0.9565725656864466,71.0,40.0,124.0,215.0,339.0,31.0,699.0,716.0,31.0,7.0,24.0,0.2258064516129032,161.66355011604418,3408.00500427563,93.0,61.0,32.0,0.6559139784946236,142.72740603122807,2305.487116558046,20.0,12.0,8.0,0.6,2337.2152952889996,20108.413817862172,26.0,9.0,17.0,0.3461538461538461,1680.5390664106717,39797.146615524456,95.0,46.0,49.0,0.4842105263157895,168.5608278698343,14269.221174070037,0.0,0.0,0.0,0.0,7964.0,7995.0,8035.0,8094.0,8107.0,8127.0,8133.0,8159.0,8280.0,8374.0,0.06273410679708702,-0.05121218079893165,0.05905879896908692,-0.05968418074127805,0.012267740732410208
6,6,8698.993547445694,3695.54379008887,12.643465232315522,8764.217776716114,-2322.81775212934,54.3617977873145,8837.256004111507,39071.88854865312,8.585473778836345,8860.15197318188,-25735.11624797226,14.145226734918063,9042.362311085148,13142.459479497244,37.88896449100717,0.9569350676722482,44.0,15.0,150.0,210.0,360.0,29.0,732.0,719.0,32.0,17.0,15.0,0.53125,230.16441451451377,1322.1844544150708,84.0,36.0,48.0,0.4285714285714285,149.3000375061606,2850.319636506384,20.0,12.0,8.0,0.6,2277.1987497986556,20437.384795206017,28.0,9.0,19.0,0.3214285714285714,1531.2314995616823,38699.17878322612,89.0,43.0,46.0,0.4831460674157303,176.32637873402527,14017.24222323367,0.0,0.0,0.0,0.0,8684.0,8713.0,8728.0,8812.0,8826.0,8845.0,8851.0,8878.0,9000.0,9088.0,0.062281609307889924,-0.0642753988638568,0.058282280032690016,-0.05949969235838724,0.013416543456656754
7,7,9422.224168815905,2318.1418581612224,9.8769751527233,9479.698643600574,-2524.3932341059003,10.191861603456228,9562.593401823347,38067.58360716561,8.67795941041727,9584.42615112202,-23793.866702078292,14.17377138797334,9766.850914476128,12553.120063320835,39.65775901245316,0.9580245134695566,42.0,15.0,151.0,212.0,363.0,27.0,720.0,725.0,29.0,12.0,17.0,0.4137931034482758,188.14639386893748,2511.7306507726144,94.0,37.0,57.0,0.3936170212765957,182.55980133468844,1771.94424633495,20.0,13.0,7.0,0.65,2165.083366451224,18622.44794017341,27.0,7.0,20.0,0.2592592592592592,1569.5393719924514,38362.91498365687,93.0,43.0,50.0,0.4623655913978494,164.16232653258686,13350.99903472259,0.0,0.0,0.0,0.0,9411.0,9438.0,9453.0,9482.0,9550.0,9570.0,9577.0,9604.0,9725.0,9816.0,0.08116258856486783,-0.07231828974511897,0.05687472545653467,-0.06596403147267185,0.013077412285114312
8,8,10868.60271279885,3442.0355402908276,11.930226117838238,10941.931442897285,-2625.511242019683,48.411342611338064,11004.922925552111,40605.800624012714,9.145516639613604,11026.205453548371,-27460.31012512808,13.71378708504609,11210.99702474568,13576.623612102305,38.88322574312936,0.9564419841049075,38.0,7.0,157.0,216.0,373.0,31.0,1451.0,1442.0,33.0,21.0,12.0,0.6363636363636364,190.84724889711737,378.168458248128,95.0,56.0,39.0,0.5894736842105263,116.87252729890386,2546.497063856023,20.0,13.0,7.0,0.65,2301.1404207989126,18350.854273301025,25.0,7.0,18.0,0.28,1786.4082171497855,43152.97428517856,97.0,48.0,49.0,0.4948453608247423,111.81891370697394,14084.25669412189,0.0,0.0,0.0,0.0,10849.0,10880.0,10887.0,10969.0,10993.0,11012.0,11019.0,11044.0,11163.0,11260.0,0.05544604251267903,-0.04451419800777516,0.05667023886823959,-0.0650541894468664,0.008236135647695037
9,9,11582.671269901582,3293.8635180126766,14.20988837722608,11668.657460196831,-2372.3723790248755,44.22806081528563,11723.790319289832,39518.52674672751,8.762294741814916,11746.613720738376,-27707.011842784945,13.14382429183262,11929.70699128194,13659.84675991884,38.376412819501425,0.9643416107984308,74.0,42.0,123.0,213.0,336.0,32.0,706.0,720.0,40.0,23.0,17.0,0.575,143.9123824970713,2469.74399448241,85.0,54.0,31.0,0.6352941176470588,128.28801583791832,1728.7991231513588,19.0,12.0,7.0,0.631578947368421,2419.8157627321384,19594.944065767424,26.0,9.0,17.0,0.3461538461538461,1608.654757709998,39217.69832644412,92.0,44.0,48.0,0.4782608695652174,143.67384438136202,14607.474105038313,0.0,0.0,0.0,0.0,11567.0,11599.0,11641.0,11700.0,11712.0,11731.0,11738.0,11764.0,11887.0,11977.0,0.04369105814800109,-0.054075834372447465,0.061232438603813104,-0.05805948208481747,0.010517968971872687
