Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.77115615244527,311.14370638577617,447.1088794181185,220.0,,,,,,,,,,,,,,,
1,1,1338.9915885752694,1566.061444123993,12.590802947019087,1419.525170155408,-850.6868398213235,7.299298725734207,1456.8266253360025,53020.97422565614,10.724605764931,1481.8766954992802,-10041.397383453808,7.0728847894574844,1688.274464303003,10570.646431377569,36.81404864876773,0.9972770162861374,85.0,52.0,84.0,240.0,324.0,33.0,,,34.0,16.0,18.0,0.4705882352941176,51.000442946376765,1506.8249878060858,17.0,12.0,5.0,0.7058823529411765,266.37523824455894,2981.2002266409645,25.0,13.0,12.0,0.52,2334.3524393922826,49907.447930013135,14.0,4.0,10.0,0.2857142857142857,1537.906813757213,23244.973482375925,87.0,43.0,44.0,0.4942528735632184,57.17745857679189,11014.259006281078,0.0,0.0,0.0,0.0,1323.0,1356.0,1408.0,1425.0,1444.0,1469.0,1479.0,1492.0,1645.0,1732.0,0.032566054887396105,-0.3131296098344578,0.044026962414106696,-0.1531566529068327,0.005409078711314017
2,2,2263.238879092175,1187.9920050266653,9.782820874584688,2342.87669549928,-747.3953260774218,10.541681184093086,2382.6851034254337,54166.44899278552,10.766081100827147,2407.87669549928,-9886.298818594983,7.1122813055849115,2615.2358031962203,10564.534907597475,36.68854775243583,0.9970081879596904,50.0,24.0,118.0,241.0,359.0,26.0,926.0,926.0,26.0,13.0,13.0,0.5,52.335331207117626,1233.1678531524094,52.0,44.0,8.0,0.8461538461538461,160.94971435859182,1428.119616575671,26.0,14.0,12.0,0.5384615384615384,2373.263701208866,50711.73154379779,14.0,4.0,10.0,0.2857142857142857,1539.9662667599182,23283.296460430407,88.0,43.0,45.0,0.4886363636363636,50.27960698191673,10830.364185649769,0.0,0.0,0.0,0.0,2250.0,2276.0,2300.0,2350.0,2369.0,2395.0,2405.0,2418.0,2573.0,2659.0,0.04405360556777731,-0.21534749916528007,0.043814275171055864,-0.15576772410150297,0.004759282582876241
3,3,4074.397287201152,1491.0575629866871,11.809182203580589,4127.917878903023,-1440.708936501527,53.50727341814519,4193.888010436798,53136.39795622549,10.880442583775668,4218.876695499281,-10183.529041418084,7.390922948804011,4427.271032003712,9725.662493224554,35.3708537314058,0.9945644814645148,35.0,19.0,132.0,240.0,372.0,16.0,1810.0,1811.0,17.0,11.0,6.0,0.6470588235294118,60.484734890115185,543.4651208188295,66.0,31.0,35.0,0.4696969696969697,12.707699236681613,1291.2491602655075,25.0,13.0,12.0,0.52,2313.0282413582,49617.26074465483,15.0,4.0,11.0,0.2666666666666666,1535.104902450818,23693.43950463386,86.0,43.0,43.0,0.5,53.09082070373382,10039.712131098397,0.0,0.0,0.0,0.0,4063.0,4079.0,4098.0,4163.0,4181.0,4206.0,4216.0,4230.0,4385.0,4470.0,0.0405649898377902,-0.008820448679619989,0.04353001577682599,-0.15074390186420586,0.0054588384843418
4,4,4964.361176360308,1026.034208290881,6.416220233007062,5047.452034599137,-1220.7212222995863,15.28779240518434,5087.306527367757,52901.89921969191,10.766336923263871,5112.452034599137,-10350.709121762637,7.5040222418034865,5320.875341789185,10311.075714706813,35.45655691377474,0.995667101858448,42.0,24.0,126.0,241.0,367.0,18.0,892.0,894.0,18.0,9.0,9.0,0.5,67.64754205474156,1120.622980604681,60.0,51.0,9.0,0.85,138.86940377865392,619.1073589184257,26.0,13.0,13.0,0.5,2327.7519564629533,51033.81410434738,15.0,3.0,12.0,0.2,1586.602967880397,24349.531135906967,87.0,43.0,44.0,0.4942528735632184,50.51698030566695,10494.193037953934,0.0,0.0,0.0,0.0,4955.0,4973.0,4997.0,5056.0,5074.0,5100.0,5109.0,5123.0,5279.0,5364.0,0.06593107862107797,-0.11376012904654241,0.044001292785278374,-0.15328447058226405,0.0048992929257239345
5,5,5857.66194590096,1001.1317541199676,6.552016426295494,5938.452034599137,-1468.2028670247269,15.28779240518434,5977.445569189556,52920.5188952514,10.699613839239452,6002.452034599137,-11009.221271371836,7.846413464943153,6209.735247068243,10357.6548833104,34.9180426420101,0.995375447791686,39.0,20.0,126.0,240.0,366.0,19.0,893.0,890.0,19.0,10.0,9.0,0.5263157894736842,65.06813922079793,1092.6689826201723,60.0,51.0,9.0,0.85,166.1915776611026,748.4531951854246,26.0,13.0,13.0,0.5,2363.314338345772,51118.233168570325,15.0,3.0,12.0,0.2,1615.600281270791,25319.09602941879,86.0,43.0,43.0,0.5,56.777734980556126,10585.286340165834,0.0,0.0,0.0,0.0,5848.0,5867.0,5887.0,5947.0,5964.0,5990.0,5999.0,6013.0,6167.0,6253.0,0.0649945813355958,-0.1131938789888657,0.044657807362463976,-0.14674973292361435,0.005481717205314862
6,6,7577.255424466978,1147.5404896879593,7.1612452059883855,7659.452034599137,-1243.4634312344297,15.28779240518434,7698.818545358659,53190.53360299466,10.907836383105764,7723.452034599137,-10752.327848575196,7.688955553189318,7933.012536575956,10158.453941182192,35.2827014958031,0.9965552113625304,44.0,24.0,123.0,242.0,365.0,20.0,1719.0,1721.0,20.0,10.0,10.0,0.5,67.20431487114011,1277.647777510383,58.0,49.0,9.0,0.8448275862068966,157.28201339730853,986.9192785010436,26.0,14.0,12.0,0.5384615384615384,2346.3059707477955,49741.45772014743,16.0,3.0,13.0,0.1875,1643.0651167793926,25053.336108165742,85.0,42.0,43.0,0.4941176470588235,52.44013820955115,10429.2538362757,0.0,0.0,0.0,0.0,7567.0,7587.0,7611.0,7668.0,7685.0,7711.0,7720.0,7734.0,7891.0,7976.0,0.0585637853087122,-0.1264870437252579,0.04411134485433507,-0.15281017654210732,0.005162216466519552
7,7,8460.787680504,1394.2920970638395,10.310815851297203,8538.027373699038,-637.7660240605168,17.835757799842757,8580.057470529131,53555.19556221102,10.80311980866907,8604.876695499283,-10130.457329578076,7.217880572770748,8813.133997759694,10334.424186356411,36.86661685840244,0.9969713279779748,82.0,55.0,86.0,242.0,328.0,27.0,882.0,882.0,29.0,15.0,14.0,0.5172413793103449,53.16865308613474,1333.1940407616428,54.0,44.0,10.0,0.8148148148148148,95.99713428285972,523.6221996880727,26.0,13.0,13.0,0.5,2345.816022623617,51075.132649826846,14.0,3.0,11.0,0.2142857142857142,1564.3282994333342,23651.189990213737,88.0,43.0,45.0,0.4886363636363636,54.04865326914951,10725.589643975109,0.0,0.0,0.0,0.0,8447.0,8474.0,8529.0,8548.0,8567.0,8593.0,8602.0,8615.0,8770.0,8857.0,0.03813308072110542,-0.15052092877520656,0.04380183842104843,-0.15441832965091687,0.005229962724048523
8,8,9358.735538724552,1382.396346179606,10.891237663946672,9441.161046751182,-901.1784802802338,7.758644094037517,9477.670652406976,53234.80708315904,10.77961917027611,9502.45203459914,-10408.968822753966,7.520700139188585,9711.09469231118,10273.511149472626,37.14744943262331,0.997344133834326,86.0,57.0,83.0,242.0,325.0,29.0,898.0,897.0,31.0,15.0,16.0,0.4838709677419355,50.94035098914012,1323.49445483804,17.0,12.0,5.0,0.7058823529411765,276.3756631504642,3084.148372337265,26.0,14.0,12.0,0.5384615384615384,2359.5177679489284,49388.22533734497,15.0,3.0,12.0,0.2,1624.1497041450716,24707.841037539467,88.0,44.0,44.0,0.5,52.220363990875555,10663.324695061025,0.0,0.0,0.0,0.0,9344.0,9373.0,9430.0,9446.0,9464.0,9490.0,9499.0,9513.0,9668.0,9755.0,0.036849309628109915,-0.30668249319992796,0.04432283870707156,-0.15603367939720278,0.005083010397429335
9,9,10280.94606526476,1205.3332689073393,8.335422798580352,10361.876695499284,-930.9200606689068,12.739827004320285,10401.195485205082,53562.40434595514,10.790760264646968,10425.876695499284,-10491.110489245397,7.450791236214563,10634.33446197216,10425.774629573329,36.69657390330364,0.9965524739714492,43.0,20.0,125.0,242.0,367.0,23.0,925.0,924.0,24.0,12.0,12.0,0.5,59.48053544582501,1208.359968245809,58.0,50.0,8.0,0.8620689655172413,176.0030592412058,1423.0178022651978,26.0,13.0,13.0,0.5,2362.560113234827,51265.0978068383,14.0,3.0,11.0,0.2142857142857142,1583.694235794444,24210.26018827484,88.0,43.0,45.0,0.4886363636363636,55.60779610097695,10796.224045837624,0.0,0.0,0.0,0.0,10269.0,10292.0,10312.0,10369.0,10388.0,10414.0,10423.0,10437.0,10592.0,10679.0,0.049347792000917226,-0.18906355838410002,0.044108552296779784,-0.15095582468775962,0.0053336848413394755
