Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.360306691214,347.34034448785076,505.9257637360551,545.0,,,,,,,,,,,,,,,
1,1,2280.2534449067193,1740.940188887421,19.11101508402158,2388.12330450072,-1757.5625592962997,6.032764634774104,2417.3114914758307,37705.34430024992,10.111167855512829,2442.3013563994245,-4283.877310663594,5.1456798649505835,2680.2597687988177,9767.012815951435,36.384283961881714,0.9824789029148056,123.0,78.0,70.0,272.0,342.0,45.0,,,45.0,23.0,22.0,0.5111111111111111,31.989611075294853,1697.216224681024,12.0,9.0,3.0,0.75,548.6494052083842,5997.5936524572735,25.0,12.0,13.0,0.48,1675.8364839202272,37227.59221959939,10.0,2.0,8.0,0.2,1027.6594586057772,13617.291930479949,88.0,44.0,44.0,0.5,81.64674820966403,10663.726997861935,0.0,0.0,0.0,0.0,2257.0,2302.0,2380.0,2391.0,2405.0,2430.0,2440.0,2450.0,2641.0,2722.0,0.01837490528364354,-0.31216493677929436,0.04444559557858538,-0.23989003047488952,0.008359439037114703
2,2,4238.105882380935,1526.5311046157683,15.73549221564638,4346.890114884169,-2165.163776111298,7.142985753579027,4375.726970303521,37937.99106910571,10.127036130151962,4400.876695499281,-4446.533653576709,5.323068910570215,4640.109494795968,9619.171657299,34.28728806762204,0.9839608336105896,118.0,79.0,73.0,271.0,344.0,39.0,1960.0,1958.0,39.0,20.0,19.0,0.5128205128205128,35.58663138109896,1491.9628287439698,14.0,11.0,3.0,0.7857142857142857,602.14408078789,6426.777262118427,25.0,13.0,12.0,0.52,1704.1220508707245,36375.08825671132,11.0,3.0,8.0,0.2727272727272727,989.8890242783806,13436.763341977718,84.0,43.0,41.0,0.5119047619047619,77.55432608263779,10398.121882586904,0.0,0.0,0.0,0.0,4218.0,4257.0,4336.0,4350.0,4363.0,4388.0,4398.0,4409.0,4600.0,4680.0,0.023312090578105977,-0.27810555830993977,0.04491861595324306,-0.2226203828418418,0.00806247448799708
3,3,5209.318314047882,774.5381306277266,8.608459914633064,5313.71435130004,-2546.300979285225,17.8357578060484,5346.722585248706,35524.79492343834,10.051684614044646,5371.452034599137,-5648.35144547983,6.878136701866222,5612.794304300709,9295.71302321312,30.288280142603156,0.9819243180378476,104.0,78.0,81.0,269.0,350.0,26.0,972.0,971.0,26.0,13.0,13.0,0.5,33.00522902471159,714.0986631309083,66.0,57.0,9.0,0.8636363636363636,320.22339451186156,1093.6848795070575,24.0,12.0,12.0,0.5,1657.976397374793,33602.91303926549,14.0,3.0,11.0,0.2142857142857142,1027.1633123429683,15333.33845600344,77.0,39.0,38.0,0.5064935064935064,74.41672689922301,9806.821790924105,0.0,0.0,0.0,0.0,5196.0,5222.0,5300.0,5323.0,5335.0,5359.0,5368.0,5381.0,5576.0,5650.0,0.04261278782745326,-0.1257602290997633,0.04667096322295454,-0.18185187700474442,0.008005488843447579
4,4,6129.825266458362,1703.9349342131256,16.554990542961022,6238.123304500719,-1914.792745791105,6.537613582881591,6267.626466762185,38352.64284167101,10.112140347420484,6292.876695499281,-4388.617648942099,5.273498647687016,6533.534155696113,9756.427450611982,34.1411706585693,0.9857638305991152,120.0,80.0,71.0,272.0,343.0,40.0,919.0,921.0,40.0,21.0,19.0,0.525,36.83495012298408,1619.5670210571195,13.0,9.0,4.0,0.6923076923076923,540.7478820187663,5675.6909284856865,25.0,13.0,12.0,0.52,1713.6233982752246,36459.07642017246,11.0,3.0,8.0,0.2727272727272727,987.1658801649056,13449.71989860915,83.0,44.0,39.0,0.5301204819277109,74.01780524402263,10485.014970410475,0.0,0.0,0.0,0.0,6109.0,6149.0,6229.0,6241.0,6255.0,6280.0,6290.0,6300.0,6492.0,6572.0,0.021617580215875086,-0.2824054369369119,0.04468071223538562,-0.2249377729232957,0.007586568507653873
5,5,7108.191931377325,1767.745453990356,20.85715132637107,7216.698643600575,-1735.9474787175343,5.8564021011185075,7245.642939476832,38225.11324752082,10.1548142480374,7270.876695499281,-4213.088884175546,5.086775087300756,7509.684833895824,9860.96838631847,35.9392963154973,0.9821484255621712,123.0,78.0,70.0,273.0,343.0,45.0,981.0,978.0,45.0,23.0,22.0,0.5111111111111111,36.35836537067858,1811.9526660711624,12.0,10.0,2.0,0.8333333333333334,601.8913772364617,7013.754217111233,25.0,13.0,12.0,0.52,1696.2757814546756,36396.14763076018,10.0,3.0,7.0,0.3,986.2590413719324,13140.502075613307,86.0,43.0,43.0,0.5,75.57839723892945,10662.393047925105,0.0,0.0,0.0,0.0,7085.0,7130.0,7208.0,7219.0,7233.0,7258.0,7268.0,7278.0,7470.0,7551.0,0.020567647501854035,-0.3467221126304587,0.044375951759009935,-0.2340940503477966,0.007664399101389491
6,6,7990.283831970076,584.6332983655941,7.48638821725618,8097.906010897045,-2581.1502153943197,12.739827004320285,8128.259776222611,35236.38945274718,10.06372264373884,8152.876695499281,-5422.559516245992,6.465441736203674,8391.299846963042,9484.357099328034,31.663586024258567,0.9746445294698176,105.0,81.0,80.0,267.0,347.0,24.0,883.0,883.0,25.0,12.0,13.0,0.48,31.34073646037007,497.1160367642727,21.0,15.0,6.0,0.7142857142857143,453.70882022366027,3345.6701884282515,24.0,12.0,12.0,0.5,1644.3031083674516,34745.260428557085,13.0,3.0,10.0,0.2307692307692307,990.3815069351276,14481.250520062957,80.0,40.0,40.0,0.5,84.21971955389836,10247.866986031557,0.0,0.0,0.0,0.0,7978.0,8002.0,8083.0,8104.0,8116.0,8140.0,8150.0,8163.0,8354.0,8430.0,0.05360751183346297,-0.17577776663972564,0.04666491470621587,-0.18264096575942484,0.008879855394717827
7,7,8896.621556206224,1578.2149553259896,17.212905798711787,9005.123304500717,-1838.698045224299,6.12874238785221,9034.212501504997,38436.722794165566,10.148499468776835,9059.301356399426,-4175.258175897272,4.9940909335752615,9298.10949479597,9763.124894444,35.18770843286474,0.9825883723762376,121.0,80.0,70.0,272.0,342.0,41.0,904.0,906.0,41.0,22.0,19.0,0.5365853658536586,36.133445435699166,1518.365490685131,13.0,10.0,3.0,0.7692307692307693,568.1616814202658,6290.260922575433,26.0,13.0,13.0,0.5,1698.559964118882,37816.04508035503,10.0,2.0,8.0,0.2,1034.0036215182197,13581.740092425254,85.0,44.0,41.0,0.5176470588235295,78.7138194985454,10599.402775957593,0.0,0.0,0.0,0.0,8875.0,8916.0,8996.0,9008.0,9021.0,9047.0,9057.0,9066.0,9257.0,9338.0,0.022895135617464472,-0.3090021675369525,0.0441910714712835,-0.24765022376035706,0.008062359167743503
8,8,10682.826093905258,1606.953657575031,18.004493554293465,10792.123304500716,-1842.7022304574064,6.387918912801176,10821.14244294646,38624.96187947054,10.196449735652315,10846.301356399426,-4261.511352302421,5.108570643491534,11084.350527191364,9607.152242593756,35.510455692930385,0.9843376520158696,122.0,79.0,72.0,271.0,343.0,43.0,1786.0,1787.0,43.0,23.0,20.0,0.5348837209302325,33.840597899497034,1536.171839761796,13.0,10.0,3.0,0.7692307692307693,574.4261906439557,6497.968722916095,26.0,13.0,13.0,0.5,1703.701248403576,37878.90764621094,10.0,2.0,8.0,0.2,1035.1120512778357,13750.215299219568,86.0,43.0,43.0,0.5,83.66878536668952,10493.21406118554,0.0,0.0,0.0,0.0,10660.0,10703.0,10782.0,10795.0,10808.0,10834.0,10844.0,10854.0,11045.0,11125.0,0.021058851162244527,-0.3117303388195109,0.044108813717926444,-0.24289787488623785,0.00870901004313641
9,9,12590.759136423716,1611.9530358120055,18.99786211343916,12698.698643600574,-1844.6651351235528,6.183855089373278,12727.468309311407,38488.54213149945,10.209334674893787,12752.301356399426,-4373.046023587879,5.1517392176328025,12991.843027011337,9610.123660818786,35.432195797668726,0.9839077015480197,122.0,77.0,71.0,273.0,344.0,45.0,1906.0,1906.0,45.0,24.0,21.0,0.5333333333333333,32.760643994054945,1541.3597528063126,13.0,11.0,2.0,0.8461538461538461,623.6718854231107,7315.7186556110355,25.0,12.0,13.0,0.48,1698.3406487458803,38362.76905915266,10.0,2.0,8.0,0.2,1056.9000584720811,14020.010266703996,87.0,44.0,43.0,0.5057471264367817,79.8944627460036,10456.50327830436,0.0,0.0,0.0,0.0,12567.0,12612.0,12689.0,12701.0,12715.0,12740.0,12750.0,12760.0,12953.0,13033.0,0.020323572254418748,-0.33809490597941944,0.04412587629178969,-0.2416850983893703,0.008313572807781805
