Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.694733492714505,298.03966396277224,408.0107508492721,145.0,,,,,,,,,,,,,,,
1,1,1694.178051898704,4629.369897180588,11.869297259809494,1788.452034599136,-5266.594254570579,15.28779240518434,1820.117233600194,41195.01578796013,9.80389783089774,1843.6986426400335,-8259.581140201119,10.191861603456228,2091.4591241047124,14769.57229382527,30.258610979667072,0.9666909083216818,111.0,74.0,92.0,255.0,347.0,37.0,,,39.0,25.0,14.0,0.6410256410256411,152.8870094089339,2803.7572466940305,19.0,9.0,10.0,0.4736842105263157,648.4719015918729,752.44171467608,22.0,11.0,11.0,0.5,2063.075861797685,36025.36373249767,37.0,6.0,31.0,0.1621621621621621,1126.9864710447423,19772.878721767756,77.0,38.0,39.0,0.4935064935064935,185.33213492387804,15318.189301420458,,,,,1670.0,1707.0,1781.0,1797.0,1809.0,1831.0,1838.0,1873.0,2056.0,2128.0,0.033025446832850025,-0.12312926917221709,0.05008071540539742,-0.13644595917333655,0.012548239802540528
2,2,2701.577850083495,5941.15685307703,15.4955674184954,2802.9309028060843,-4927.952022498931,6.414399665182873,2834.0753574960327,43227.61698992153,9.36237012459265,2856.0273736989925,-6697.932398593265,13.982762116468294,3103.596398581271,16345.37019158974,32.93153551183317,0.9772618871093928,116.0,76.0,84.0,262.0,346.0,40.0,999.0,1014.0,42.0,22.0,20.0,0.5238095238095238,177.74005966772702,5549.348698585685,11.0,6.0,5.0,0.5454545454545454,730.5658614294797,1978.360576891977,23.0,12.0,11.0,0.5217391304347826,2170.172774278761,35685.89807658085,31.0,5.0,26.0,0.1612903225806451,1269.1023564196228,21007.84517692327,82.0,42.0,40.0,0.5121951219512195,164.44395016182315,17279.196426307975,,,,,2681.0,2721.0,2797.0,2808.0,2822.0,2845.0,2852.0,2881.0,3064.0,3143.0,0.029916742490256304,-0.14824938597089155,0.0502033867558495,-0.18947673414652055,0.010060582797105156
3,3,3730.490528638326,6112.057952739799,16.372817341118935,3834.5697424314726,-4513.5759051520445,5.591419651052358,3864.029055665489,41743.889023810785,9.50204675209878,3885.452034599136,-7005.032223527066,9.903390381187124,4132.854702103216,16862.654568150883,34.685600250165265,0.9755767327665223,119.0,76.0,81.0,265.0,346.0,43.0,1028.0,1030.0,44.0,22.0,22.0,0.5,143.3449553624462,5629.7333859655755,11.0,8.0,3.0,0.7272727272727273,820.6284297892015,3805.7598078942992,23.0,12.0,11.0,0.5217391304347826,2192.5191257870115,36305.47087587406,29.0,4.0,25.0,0.1379310344827586,1348.9482066789133,21228.462343720657,83.0,41.0,42.0,0.4939759036144578,147.52619099702423,17420.303871799144,,,,,3709.0,3752.0,3828.0,3838.0,3852.0,3875.0,3882.0,3909.0,4094.0,4174.0,0.023452813515649047,-0.1818133663937037,0.05252311600714526,-0.1925684513125211,0.00874869317881079
4,4,4763.011497376914,4227.393446394835,11.838715080790433,4862.027373698993,-5372.958849020211,17.8357578060484,4894.140615642459,43187.702734717815,9.473906595744683,4920.0411263315755,-7448.262626417317,17.8357578060484,5166.717979234183,15014.242163206372,28.7911367664644,0.9637051327134316,113.0,75.0,88.0,260.0,348.0,38.0,1042.0,1030.0,38.0,20.0,18.0,0.5263157894736842,186.2835860401615,3854.934634815173,19.0,8.0,11.0,0.4210526315789473,618.4815441942536,1503.3459417472372,22.0,11.0,11.0,0.5,2138.4494165456767,35694.45522646996,33.0,8.0,25.0,0.2424242424242424,908.6917269990628,17250.030260189975,76.0,39.0,37.0,0.5131578947368421,176.41455825810402,15498.239228876815,,,,,4743.0,4781.0,4856.0,4872.0,4883.0,4905.0,4912.0,4944.0,5129.0,5204.0,0.04406582647258113,-0.11511004673096224,0.049515238855865694,-0.12200049495786267,0.011749814365617622
5,5,7654.601871100445,6572.044468910283,16.776211435608715,7759.460816757964,-4329.603402408461,5.498277979187689,7789.7425334943455,43050.91565265832,9.223226227196609,7813.178051898705,-5627.389810590275,13.80141681790334,8058.707918126715,15865.6390222116,32.93853443531082,0.9796592054770396,121.0,76.0,81.0,264.0,345.0,45.0,2887.0,2895.0,45.0,23.0,22.0,0.5111111111111111,161.7967728922271,6525.083193797027,11.0,6.0,5.0,0.5454545454545454,703.1159584691829,2461.556276583936,22.0,12.0,10.0,0.5454545454545454,2208.7323893774833,36387.27485558365,30.0,5.0,25.0,0.1666666666666666,1155.3744447606343,19092.877756074115,81.0,40.0,41.0,0.4938271604938271,168.19024230426123,16693.85230171614,,,,,7632.0,7677.0,7753.0,7764.0,7778.0,7800.0,7808.0,7834.0,8020.0,8098.0,0.024618940674796554,-0.16239731289892634,0.0513051199003034,-0.2053126731306789,0.010600911949956634
6,6,8570.95259713374,4959.525803273021,12.535123857400045,8672.452034599173,-4830.857079793756,15.287792405179705,8703.403188933007,44551.50525916725,9.53292077739007,8728.373616801604,-6883.609818434339,20.383723206912453,8974.518493587573,14803.418148063687,29.508258710144528,0.9713398632543938,115.0,78.0,86.0,258.0,344.0,37.0,919.0,914.0,37.0,19.0,18.0,0.5135135135135135,198.53765490574236,4351.053567113722,17.0,7.0,10.0,0.4117647058823529,671.6859176726076,323.1827864777308,22.0,11.0,11.0,0.5,2128.3008643174167,37743.67947410236,32.0,7.0,25.0,0.21875,1149.063483725981,19459.266501252463,74.0,38.0,36.0,0.5135135135135135,148.63458503329227,14780.563723446823,,,,,8552.0,8589.0,8667.0,8681.0,8692.0,8714.0,8722.0,8753.0,8938.0,9011.0,0.04003158019154133,-0.13904073471394932,0.04777169372699212,-0.16692745725488156,0.010040558440398709
7,7,9486.47940829813,4925.109380112839,12.250149923039515,9585.45203459941,-4905.392809211088,15.287792405167062,9617.321998758916,44830.627081764986,9.694376180627662,9639.60271279885,-7408.476051027452,20.383723206912453,9888.294426231909,14725.479829927624,30.135005702630107,0.971514139489832,113.0,75.0,87.0,258.0,345.0,38.0,919.0,914.0,39.0,19.0,20.0,0.4871794871794871,173.5975683389036,4698.600328814924,19.0,9.0,10.0,0.4736842105263157,659.8204386418922,865.321043555366,22.0,11.0,11.0,0.5,2095.840701389149,35976.37588056364,35.0,5.0,30.0,0.1428571428571428,1260.6097559393097,21880.297493759754,77.0,38.0,39.0,0.4935064935064935,185.96908241149265,15186.126537312211,,,,,9467.0,9505.0,9580.0,9594.0,9606.0,9628.0,9635.0,9667.0,9851.0,9925.0,0.03524745440981989,-0.1345091951459863,0.04675019819746487,-0.1701577689198956,0.012629067749190396
8,8,10434.826699177647,6026.641420109362,17.396590814982,10538.100273685388,-4528.620659742556,5.663908255462043,10568.385890057974,41882.46323897125,9.471292225620784,10590.60271279885,-6683.505975108963,9.453842984670134,10836.319972125591,15911.444207034612,34.06382599988291,0.977367426419079,121.0,73.0,72.0,273.0,345.0,48.0,939.0,951.0,51.0,25.0,26.0,0.4901960784313725,170.02825371545933,5204.148252766865,11.0,6.0,5.0,0.5454545454545454,738.8418693731367,2888.9777078582924,23.0,12.0,11.0,0.5217391304347826,2172.6569403231447,36391.63607005564,29.0,5.0,24.0,0.1724137931034483,1231.5902614829429,19489.221671190953,84.0,41.0,43.0,0.4880952380952381,165.4205266458442,17183.44882069267,,,,,10411.0,10459.0,10532.0,10543.0,10556.0,10579.0,10586.0,10604.0,10797.0,10877.0,0.02821277090555255,-0.16314942780284417,0.05187509932084193,-0.1842730845262488,0.01039632383418157
9,9,11428.815385028009,5930.088060949589,15.279847352679075,11532.58429419506,-4792.203840392063,6.172601655259526,11563.030783651764,42297.03481840764,9.347987411238616,11585.027373698991,-6259.885263551434,11.088305527268268,11833.504531170332,15333.99377969114,31.25302865984473,0.9814654067961897,117.0,78.0,72.0,274.0,346.0,39.0,1000.0,995.0,40.0,21.0,19.0,0.525,178.81512681181124,5521.670210948184,12.0,7.0,5.0,0.5833333333333334,747.6893806501758,2518.069525907964,23.0,12.0,11.0,0.5217391304347826,2221.5142737342853,36877.50798561076,29.0,4.0,25.0,0.1379310344827586,1264.661792789707,20088.943347582215,77.0,39.0,38.0,0.5064935064935064,134.64129764158787,15753.424886474972,,,,,11409.0,11448.0,11526.0,11538.0,11551.0,11574.0,11581.0,11598.0,11796.0,11872.0,0.030153873766113594,-0.15602203194032024,0.05252174965152601,-0.2020263534466483,0.008780575991879647
