Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54547214573012,209.94597054620843,296.1618413957686,317.0,,,,,,,,,,,,,,,
1,1,1114.7652577008446,4571.381217593204,15.308430261991424,1200.178051898704,-3232.921411482909,22.93168860777651,1238.3199879695164,35951.42620153131,8.346924121627508,1263.05016296053,-11066.3307924916,20.008860118485835,1469.382166610167,11429.542270996397,31.879705639497494,0.9548599997218622,70.0,31.0,115.0,230.0,345.0,39.0,,,39.0,19.0,20.0,0.4871794871794871,90.87271356676337,3972.8918575525663,53.0,40.0,13.0,0.7547169811320755,180.48270562091895,2860.380833882676,17.0,9.0,8.0,0.5294117647058824,2144.115356204401,28078.398148928303,27.0,8.0,19.0,0.2962962962962963,798.9194388804727,19586.21108813856,82.0,40.0,42.0,0.4878048780487805,77.85617180009122,11305.523828491732,,,,,1096.0,1135.0,1166.0,1213.0,1230.0,1245.0,1256.0,1281.0,1429.0,1511.0,0.019878612008343316,-0.05582650570467573,0.059639229447678355,-0.07219370664597627,0.006811836375780246
2,2,1827.3086472100704,5342.814052072038,17.490507758816445,1911.178051898704,-2436.138931703104,22.93168860777651,1950.108244846692,34058.28034029329,8.15263257810479,1975.1223328888136,-10472.86110984426,17.082250558891005,2182.1740146979523,11751.038344835057,34.90448636594234,0.969857155312822,76.0,34.0,109.0,233.0,342.0,42.0,713.0,711.0,43.0,20.0,23.0,0.4651162790697674,90.46746678505734,4867.286877018738,45.0,31.0,14.0,0.6888888888888889,155.07683131839804,1986.8756501843416,16.0,9.0,7.0,0.5625,2089.768683348156,28171.681672759085,26.0,8.0,18.0,0.3076923076923077,749.0015552693532,18081.931597914852,89.0,45.0,44.0,0.5056179775280899,88.27740196913946,12288.729760361028,,,,,1807.0,1849.0,1883.0,1924.0,1941.0,1957.0,1968.0,1992.0,2140.0,2225.0,0.016932550132447984,-0.06365680926497237,0.061358608316927146,-0.07151833175418588,0.007512306519528982
3,3,2754.2466090014395,4980.875557113399,18.0180353532021,2844.4520345991364,-3030.027035462899,6.904803702460008,2878.6352231847586,31807.128421026136,7.707418063529146,2905.01860888673,-9963.833898314138,15.09001484062794,3115.8423352187383,11388.989422458444,35.57524882848643,0.9678157351039016,73.0,32.0,108.0,238.0,346.0,41.0,926.0,929.0,47.0,14.0,33.0,0.2978723404255319,145.03322485672044,6126.042711808112,40.0,31.0,9.0,0.775,242.6773699600846,507.5474408450922,17.0,10.0,7.0,0.5882352941176471,2039.8287735038991,27711.83045520052,25.0,9.0,16.0,0.36,648.7414702864376,15303.522278216276,88.0,44.0,44.0,0.5,70.7139756545824,11889.539300764092,,,,,2740.0,2781.0,2813.0,2853.0,2870.0,2886.0,2896.0,2921.0,3073.0,3159.0,0.02911801814634625,-0.08009082662294154,0.06413118300096113,-0.06510962315381466,0.006208977199955812
4,4,3637.246609001439,4160.929954367684,16.20880847823637,3721.328730098416,-2923.423146927971,19.62019425228151,3762.096885799252,33231.20826148908,7.608718992457987,3792.4056462727194,-8944.754062387505,17.491582627868393,3997.684833895824,10930.05834814225,33.190631243069085,0.9553813789991404,73.0,34.0,110.0,233.0,343.0,39.0,883.0,883.0,44.0,15.0,29.0,0.3409090909090909,148.1807363319241,4666.5553140170505,45.0,28.0,17.0,0.6222222222222222,146.57388594216783,2537.6266160359332,16.0,9.0,7.0,0.5625,2135.651529592055,29851.98838464129,22.0,8.0,14.0,0.3636363636363636,566.7688443637205,12900.683580484982,85.0,43.0,42.0,0.5058823529411764,71.62614703258107,10992.113441768784,,,,,3623.0,3662.0,3696.0,3737.0,3754.0,3769.0,3784.0,3806.0,3955.0,4039.0,0.03561240827339098,-0.05013775925534163,0.06426644233899297,-0.06336326749854097,0.006553134919426588
5,5,4492.095930801727,4501.078832677348,17.108388980568837,4582.876695499281,-3534.6676047595615,7.334629016765428,4616.108894728153,33326.09761542894,7.575881588617025,4644.991051766462,-9527.53793775142,14.897721512293211,4850.017977426732,11762.9565737694,34.32141427690014,0.9658189930480416,94.0,53.0,90.0,235.0,325.0,41.0,854.0,855.0,43.0,18.0,25.0,0.4186046511627907,105.5456843194834,4357.858733236265,22.0,15.0,7.0,0.6818181818181818,293.60612140331745,834.9802776337447,17.0,9.0,8.0,0.5294117647058824,2129.7209370018386,29823.13696300995,23.0,9.0,14.0,0.391304347826087,584.3820428404209,12980.129305498604,87.0,43.0,44.0,0.4942528735632184,87.98981208866341,11779.53274162815,,,,,4475.0,4516.0,4569.0,4590.0,4607.0,4623.0,4636.0,4659.0,4808.0,4894.0,0.023448974844260242,-0.08306470487011731,0.06390550017520936,-0.061336102428403455,0.0074802462745526726
6,6,5339.2466090014395,4438.31584568952,16.999293382544685,5428.602712798849,-2470.630919455746,20.38372320691241,5465.55624880506,34409.46511700942,8.1820316192175,5489.816868100762,-10757.589635465876,16.51956982485301,5699.313576790485,11991.90059176016,34.518863564197424,0.961567546998168,71.0,32.0,112.0,234.0,346.0,39.0,848.0,849.0,43.0,14.0,29.0,0.3255813953488372,146.5055657601867,5272.359992090628,44.0,33.0,11.0,0.75,193.9303473485025,1303.878487879116,17.0,10.0,7.0,0.5882352941176471,2137.2475562969444,28309.54194610115,26.0,8.0,18.0,0.3076923076923077,785.1848254427273,18612.856128668867,86.0,43.0,43.0,0.5,92.2244331304201,12755.242305676264,,,,,5325.0,5364.0,5396.0,5440.0,5457.0,5473.0,5483.0,5508.0,5656.0,5742.0,0.03300926992441795,-0.07849426064465481,0.06211219933321346,-0.07298891778267051,0.007690560176406822
7,7,6191.671269901583,4642.6953588913975,16.734340205321406,6279.602712798849,-2448.823575792432,20.38372320649566,6317.144573478878,33063.61563390406,8.201999785434026,6341.695594060256,-10763.467935017245,16.2578418461772,6553.684833895824,12050.08542484173,34.42468107535626,0.9566909801216348,91.0,51.0,92.0,236.0,328.0,40.0,852.0,852.0,41.0,16.0,25.0,0.3902439024390244,129.82469291563334,5020.258895005238,43.0,31.0,12.0,0.7209302325581395,205.64584496264715,1591.02877332532,16.0,9.0,7.0,0.5625,2036.679919776216,26959.956042863087,26.0,8.0,18.0,0.3076923076923077,744.9920317952433,17771.070157992024,88.0,47.0,41.0,0.5340909090909091,62.61723097981818,12046.911047588565,,,,,6176.0,6216.0,6267.0,6291.0,6308.0,6324.0,6334.0,6359.0,6508.0,6595.0,0.02796321595105336,-0.08397740327050746,0.06159882640565678,-0.069214869807112,0.005196413865310056
8,8,7014.2466090014395,4264.799155811239,15.565190236481884,7100.7533909985605,-3031.190161270949,24.12490462916176,7139.966122425112,33835.610841675305,8.123258277349027,7168.050808666902,-9576.78484143427,18.978432622675665,7374.741715957864,11398.241376825412,32.59801364366226,0.950563707934168,72.0,35.0,112.0,232.0,344.0,37.0,823.0,822.0,39.0,15.0,24.0,0.3846153846153846,140.87866857315305,4785.85970217537,46.0,32.0,14.0,0.6956521739130435,185.91131687183017,2724.6626532723703,16.0,9.0,7.0,0.5625,2081.9575529946637,28707.65582230663,24.0,8.0,16.0,0.3333333333333333,574.7835190262355,14457.714965847848,86.0,44.0,42.0,0.5116279069767442,93.04488822955554,11710.592483888548,,,,,7000.0,7037.0,7072.0,7115.0,7131.0,7147.0,7160.0,7184.0,7335.0,7416.0,0.03303289637477793,-0.06133277919913785,0.061531549193440824,-0.06001842252312237,0.008163091581718195
9,9,7792.24660900144,4251.537375272232,14.891490473454818,7876.904069198273,-3283.2797320911204,22.527255092506923,7917.97868022441,35190.50976718227,7.893878625947083,7947.541963717464,-8991.398390241657,20.37853434033451,8152.505941368041,11350.591244730696,32.24496720714394,0.9524314448065432,74.0,37.0,110.0,231.0,341.0,37.0,778.0,779.0,38.0,14.0,24.0,0.3684210526315789,127.19000997725496,5016.5191963978405,46.0,29.0,17.0,0.6304347826086957,168.8444651865604,3319.5342685505007,16.0,9.0,7.0,0.5625,2185.216411602639,29877.542010187724,23.0,9.0,14.0,0.391304347826087,555.6965387622514,13030.810505902156,84.0,43.0,41.0,0.5119047619047619,104.86947985979532,11622.011253791996,,,,,7778.0,7815.0,7852.0,7894.0,7909.0,7925.0,7939.0,7962.0,8113.0,8193.0,0.02991623940954084,-0.05142554974413447,0.06209675352985404,-0.06180312723828894,0.009239120465066438
