Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23285744874472,329.72732870173627,466.8483169520041,310.0,,,,,,,,,,,,,,,
1,1,1262.0488101857966,1718.2275986813354,13.143961903614246,1354.7533909985602,-2022.0610363258047,25.47965400864057,1392.264775263134,15033.988362506543,9.453900961651874,1413.432551304374,-10864.81811397964,7.494198721564312,1653.534155696254,6459.849414973091,30.41460920656884,0.9551697217716534,52.0,19.0,125.0,268.0,393.0,33.0,,,33.0,15.0,18.0,0.4545454545454545,53.41836937644195,1793.0551298831444,70.0,56.0,14.0,0.8,45.2351275377752,1163.6314522618725,20.0,11.0,9.0,0.55,969.7971470095456,11125.983179853843,17.0,6.0,11.0,0.3529411764705882,964.839847035546,15497.338165641226,80.0,41.0,39.0,0.5125,41.04673704400357,6569.4946755374385,0.0,0.0,0.0,0.0,1247.0,1280.0,1299.0,1369.0,1381.0,1401.0,1408.0,1424.0,1615.0,1692.0,0.031089227886595593,-0.02237080222858648,0.06450697736524362,-0.08880404963191214,0.006354132179747498
2,2,1995.7698484189184,1540.7101671478729,12.44380082861804,2090.1780518987043,-2195.313980706422,22.93168860777651,2126.6619727879233,15564.557331867494,9.71662971021342,2147.5417885117895,-11422.752864276392,7.8675220241266,2387.1006074762586,6605.23088291718,30.08003990224417,0.9553754700741652,51.0,17.0,127.0,268.0,395.0,34.0,733.0,734.0,34.0,16.0,18.0,0.4705882352941176,43.605060539219686,1550.5406579510077,72.0,59.0,13.0,0.8194444444444444,55.62482277996763,1087.045728068438,19.0,11.0,8.0,0.5789473684210527,1014.6452012807404,10555.300027481462,16.0,6.0,10.0,0.375,962.1299009492192,15676.53137431596,77.0,38.0,39.0,0.4935064935064935,44.22994704517705,6774.631815788731,0.0,0.0,0.0,0.0,1980.0,2014.0,2031.0,2103.0,2116.0,2135.0,2142.0,2158.0,2350.0,2426.0,0.02830192301511216,-0.025337980475152042,0.06518946730359722,-0.08422924949713233,0.0066962000010578025
3,3,2742.593297770747,1783.593182338548,15.763494970111024,2836.1780518987043,-1665.9594065520644,22.93168860777651,2873.630661693845,15529.268376154178,9.72636112213582,2894.504133423833,-10575.615255767518,7.502186572739864,3134.521345547154,6921.319012136359,31.84731236022471,0.9618600223210916,56.0,19.0,122.0,270.0,392.0,37.0,748.0,748.0,37.0,16.0,21.0,0.4324324324324324,50.595605983543095,1960.61308180776,66.0,53.0,13.0,0.803030303030303,50.58403668024456,809.8632966635353,21.0,12.0,9.0,0.5714285714285714,991.3303190019772,11081.85220285071,16.0,6.0,10.0,0.375,937.3201193110016,14736.607288560384,81.0,40.0,41.0,0.4938271604938271,39.52001478717948,7025.704588629154,0.0,0.0,0.0,0.0,2727.0,2764.0,2783.0,2849.0,2862.0,2883.0,2889.0,2905.0,3096.0,3175.0,0.02836723445937652,-0.030363306861681153,0.06383625390389963,-0.08863031574449767,0.005709896439953443
4,4,3536.945252602016,2859.240716448327,20.93263456833245,3580.6574601968755,-1842.6420457055976,56.055238819009254,3661.705841663671,15417.943561427808,9.17887503945113,3683.148073774341,-9898.139183546064,7.371663024904663,3925.241336780768,6684.520743550086,30.010335582304204,0.9505490387621176,51.0,19.0,125.0,270.0,395.0,32.0,788.0,788.0,35.0,21.0,14.0,0.6,48.7437536649779,1164.7275633137897,71.0,14.0,57.0,0.1971830985915492,33.91861818848516,1914.861876708938,20.0,11.0,9.0,0.55,979.667201073298,11011.824622359807,17.0,6.0,11.0,0.3529411764705882,923.27751433361,14878.288016689045,78.0,39.0,39.0,0.5,48.165686769636494,6875.397277836721,0.0,0.0,0.0,0.0,3517.0,3549.0,3568.0,3638.0,3651.0,3671.0,3677.0,3693.0,3888.0,3963.0,0.017047796425313257,-0.018407600253958604,0.0635407178116933,-0.09327788761228964,0.0072055557335373235
5,5,4330.023280718433,2077.594708752084,15.638861656902122,4420.917878900989,-1658.33828360978,53.50727341814326,4457.590594029395,15958.48278635316,9.83364184153144,4478.389815291938,-10031.56778187274,7.303135504499915,4720.61420037354,6796.679477837566,30.61375618800204,0.9463189276573988,51.0,21.0,125.0,271.0,396.0,30.0,796.0,796.0,31.0,18.0,13.0,0.5806451612903226,59.72180671350385,1508.1963708959988,69.0,57.0,12.0,0.8260869565217391,57.93410358454066,724.2184534538181,21.0,12.0,9.0,0.5714285714285714,980.7690350047556,10675.58342342296,17.0,5.0,12.0,0.2941176470588235,950.9251378299832,15403.599973234055,79.0,39.0,40.0,0.4936708860759494,45.492054940733034,6961.024887302766,0.0,0.0,0.0,0.0,4313.0,4343.0,4364.0,4433.0,4446.0,4467.0,4473.0,4489.0,4683.0,4760.0,0.028745648254647323,-0.03493503355565842,0.06145753629182448,-0.09479327244823342,0.006693276487301237
6,6,5115.117255283375,1864.7786939958344,12.739352813540902,5209.178051898705,-2236.948998375684,22.93168860777651,5246.177964858271,15157.942464169326,9.949903338050616,5266.516414769101,-11178.792162341088,7.986381645984056,5509.694200953402,6670.646223893741,30.118365201752816,0.948923914513457,53.0,20.0,125.0,271.0,396.0,33.0,786.0,788.0,33.0,15.0,18.0,0.4545454545454545,58.16605295383267,1925.824156131877,69.0,56.0,13.0,0.8115942028985508,55.72582062659321,1167.6834165164375,20.0,11.0,9.0,0.55,973.3491822616434,10589.190499945322,17.0,6.0,11.0,0.3529411764705882,932.0472095644608,15224.84846376122,78.0,39.0,39.0,0.5,44.937483043154074,6846.215367695269,0.0,0.0,0.0,0.0,5100.0,5133.0,5153.0,5222.0,5235.0,5255.0,5261.0,5278.0,5472.0,5549.0,0.031191933467019012,-0.02491152934959957,0.06421380636339447,-0.0833763787741152,0.006736601153002459
7,7,5839.7664362425185,2735.331796774298,19.67801202008067,5930.465844299985,-1514.1725625006895,68.7950658233117,5969.838984018707,15557.007308510289,9.385559980528097,5991.091653168033,-9747.376976225996,6.971120731397665,6231.070065958778,7067.893393079182,30.77832314765913,0.9564937236172588,56.0,19.0,126.0,268.0,394.0,37.0,724.0,724.0,37.0,20.0,17.0,0.5405405405405406,59.03698184814208,2074.1674611022063,71.0,55.0,16.0,0.7746478873239436,24.156258658750616,1138.2875790540734,20.0,11.0,9.0,0.55,968.126473809831,10846.973737466657,17.0,6.0,11.0,0.3529411764705882,941.6953865537664,15118.485901493665,78.0,39.0,39.0,0.5,50.01329594293957,7362.955210762906,0.0,0.0,0.0,0.0,5820.0,5857.0,5876.0,5946.0,5959.0,5979.0,5985.0,6002.0,6193.0,6270.0,0.021583115407704023,-0.015953438370892165,0.06223089406663891,-0.09661013304918606,0.007076124831185505
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6281.0,6553.0,6635.0,6646.0,6665.0,6671.0,6689.0,6887.0,6951.0,,,,,
9,9,7227.940687361172,1856.619724722127,12.889337833638166,7318.904069199796,-1996.5839135590036,30.57558480885424,7359.015117382412,15047.819680870349,9.609600414703236,7380.136180954613,-10936.495836124326,7.594818371159539,7618.9024260657,6451.760661655207,30.773658688278942,0.9512164933103192,48.0,18.0,129.0,268.0,397.0,30.0,1390.0,1389.0,30.0,14.0,16.0,0.4666666666666667,65.03586723354474,1899.542064099001,74.0,57.0,17.0,0.7702702702702703,27.081779752618846,1453.5905129883954,20.0,11.0,9.0,0.55,966.4184393828168,10574.993249653831,17.0,6.0,11.0,0.3529411764705882,953.6794745758395,15433.181213795684,79.0,39.0,40.0,0.4936708860759494,34.53661025587498,6544.410824124073,0.0,0.0,0.0,0.0,7214.0,7244.0,7262.0,7336.0,7348.0,7368.0,7374.0,7391.0,7581.0,7659.0,0.035029180379562326,-0.013564057873402533,0.06422315391055512,-0.08720155787247155,0.005353051991084644
