Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.38267747050614,261.75393788938743,377.0227349087013,252.0,,,,,,,,,,,,,,,
1,1,1892.1409347433917,2227.3567034031093,10.433723380928596,2002.4952386384064,-3553.016186815928,15.28779240518434,2036.726827011936,50256.42817524083,10.364359322354348,2059.87669549928,-12056.314591254895,6.982801850596533,2263.461242944973,14464.904149302713,29.47283513738865,0.9834100507053644,111.0,85.0,80.0,230.0,310.0,26.0,,,26.0,13.0,13.0,0.5,94.56524810476942,2264.796045271351,66.0,56.0,10.0,0.8484848484848485,376.24636270422815,532.3882532670073,24.0,13.0,11.0,0.5416666666666666,2403.2397348999966,46218.63190462739,14.0,3.0,11.0,0.2142857142857142,1736.6474128830307,25894.150643336976,75.0,37.0,38.0,0.4933333333333333,100.14798455183664,14984.305756088464,,,,,1879.0,1905.0,1990.0,2011.0,2024.0,2048.0,2057.0,2070.0,2227.0,2300.0,0.042456265743284906,-0.10589491939281177,0.04781954910365017,-0.14404463318688748,0.006923515255831427
2,2,2719.0274658734584,1823.5982982557152,9.220473996886277,2829.4520345991364,-3509.962913920476,15.28779240518434,2864.0868943064015,51343.73105909392,10.285250484220455,2887.87669549928,-11191.729465924076,6.543594297686862,3091.21995734895,13785.982307073144,29.117082528043273,0.9828190547138244,54.0,30.0,136.0,230.0,366.0,24.0,827.0,828.0,24.0,12.0,12.0,0.5,84.4037660862538,1816.0836240992585,80.0,70.0,10.0,0.875,353.83996782145914,429.2147272854145,24.0,12.0,12.0,0.5,2411.34072701285,48839.18787481539,14.0,4.0,10.0,0.2857142857142857,1690.3028653712634,24930.385065623537,73.0,36.0,37.0,0.4931506849315068,98.60745240603453,14289.891341005212,,,,,2707.0,2731.0,2761.0,2838.0,2852.0,2876.0,2885.0,2897.0,3056.0,3127.0,0.04628418778795012,-0.10081017278505525,0.046964657169879694,-0.15103142642232362,0.007152733132077372
3,3,3591.614964171481,1675.183428056727,8.069563736752434,3702.027373698993,-3749.730357284423,17.8357578060484,3737.022389375393,52315.37994402544,10.25333125739474,3760.87669549928,-11074.213971251129,6.511414338838856,3965.193620791355,13637.24383861088,28.66941712435894,0.983537383464264,54.0,32.0,135.0,231.0,366.0,22.0,872.0,873.0,23.0,12.0,11.0,0.5217391304347826,85.25012291320614,1625.929708610956,79.0,69.0,10.0,0.8734177215189873,361.15982934336415,68.68765505655756,24.0,12.0,12.0,0.5,2455.1971086042354,49559.27086039804,14.0,4.0,10.0,0.2857142857142857,1696.5609570424722,25040.773680755992,72.0,36.0,36.0,0.5,100.93675865683544,14112.111520006176,,,,,3581.0,3603.0,3635.0,3712.0,3725.0,3749.0,3758.0,3770.0,3930.0,4001.0,0.05089002283893134,-0.0963162134156543,0.04693069440059808,-0.15319922131239083,0.007401551211620564
4,4,4511.160091195577,1631.107322500783,8.526697878320668,4621.027373699041,-3706.3338890621017,17.8357578060484,4656.01125033661,52299.26055719367,10.382208329729972,4679.452034599137,-11588.28924890596,6.781151138847378,4883.307155579887,14223.776574935033,29.256783746345803,0.9807093968176724,57.0,35.0,132.0,231.0,363.0,22.0,920.0,919.0,22.0,11.0,11.0,0.5,79.98939141491513,1657.3605879853476,77.0,67.0,10.0,0.8701298701298701,369.7102869077224,272.7832594183818,24.0,12.0,12.0,0.5,2451.2535744410748,49253.070660724974,14.0,3.0,11.0,0.2142857142857142,1797.7628640089877,26352.93970024174,74.0,37.0,37.0,0.5,102.89232590780377,14779.314385516758,,,,,4500.0,4522.0,4557.0,4631.0,4644.0,4668.0,4676.0,4689.0,4847.0,4920.0,0.04903993153085531,-0.09975093933085413,0.04686975586892708,-0.1551361745806192,0.007233826077465206
5,5,5365.337664736973,2238.0739347381696,10.9044225281513,5478.494867613772,-3415.192981332607,15.28779240518428,5510.768248544078,51226.30680703912,10.303759609135856,5534.452034599137,-11371.497294466591,6.607745944045462,5738.189128820201,13864.470920590991,29.0990480467961,0.9851241677994684,114.0,87.0,78.0,230.0,308.0,27.0,854.0,854.0,27.0,13.0,14.0,0.4814814814814814,85.61084911897316,2276.810994540416,19.0,12.0,7.0,0.631578947368421,508.6851282099103,2334.411408707866,25.0,13.0,12.0,0.52,2422.653149524124,47785.685424889714,14.0,3.0,11.0,0.2142857142857142,1757.9595462428897,25740.8128005149,73.0,36.0,37.0,0.4931506849315068,102.78394990721942,14444.163427797172,,,,,5352.0,5379.0,5466.0,5485.0,5498.0,5523.0,5531.0,5544.0,5703.0,5774.0,0.038252020091994285,-0.14894769665737062,0.04729314488061478,-0.15459349817532989,0.007413477982385073
6,6,6279.104868819611,2157.659071662687,10.035442121365254,6389.027373698993,-3386.3816881923017,17.8357578060484,6423.98533568978,53156.75829511387,10.244612877745096,6447.876695499281,-10863.334911388092,6.42752806881006,6652.742820920241,13642.997757695648,29.01892574403397,0.9867938114846384,110.0,86.0,80.0,232.0,312.0,24.0,914.0,914.0,24.0,12.0,12.0,0.5,95.73439943207912,2188.097401077697,74.0,64.0,10.0,0.8648648648648649,371.31600315248494,340.99031185048807,24.0,12.0,12.0,0.5,2480.1347167765966,50308.07826221913,14.0,4.0,10.0,0.2857142857142857,1703.7601959232784,25028.885700889336,73.0,37.0,36.0,0.5068493150684932,103.69261991531349,14166.416446634494,,,,,6267.0,6291.0,6377.0,6399.0,6412.0,6436.0,6445.0,6457.0,6617.0,6689.0,0.044369567319227324,-0.1096497788324324,0.046656997084123714,-0.15683583446711355,0.0076004278353577585
7,7,7197.196241722261,1901.108791083292,9.444364864236563,7306.027373699525,-3671.710389253828,17.8357578060484,7341.459027134126,51820.100731437386,10.36466238281784,7364.876695499281,-11751.706373492409,6.796269356664543,7569.230969628931,14515.47605399218,29.95366821221208,0.98103922196744,80.0,56.0,110.0,231.0,341.0,24.0,918.0,917.0,24.0,12.0,12.0,0.5,85.29423485773052,1915.600904366063,77.0,67.0,10.0,0.8701298701298701,339.8426613762946,113.50032349828098,24.0,12.0,12.0,0.5,2423.45258870448,49943.80271711853,13.0,3.0,10.0,0.2307692307692307,1743.6800440735597,25814.554253383256,75.0,37.0,38.0,0.4933333333333333,104.22171237879247,15145.1309432101,,,,,7185.0,7209.0,7265.0,7316.0,7329.0,7353.0,7362.0,7375.0,7533.0,7606.0,0.044865520194206275,-0.09255704436028737,0.04676665144408449,-0.14837675386501062,0.007180040943275054
8,8,8030.308782879362,2412.2687318731646,12.666747267753184,8141.333682185517,-3176.186764539496,15.28779240518434,8174.970883899139,51360.270248514295,10.243743008368895,8198.876695499283,-10812.0529980711,6.338724877789206,8402.357139649454,14035.620181848784,29.96977356420223,0.9862669569528758,114.0,84.0,78.0,231.0,309.0,30.0,833.0,834.0,30.0,14.0,16.0,0.4666666666666667,85.36723991104715,2519.469619198272,21.0,12.0,9.0,0.5714285714285714,422.0125940449677,1388.5434929083526,24.0,12.0,12.0,0.5,2403.490590341484,48690.68884991598,13.0,4.0,9.0,0.3076923076923077,1673.185399054045,24366.59318674914,75.0,37.0,38.0,0.4933333333333333,100.17578848599696,14641.713871204063,,,,,8016.0,8046.0,8130.0,8149.0,8163.0,8187.0,8196.0,8208.0,8366.0,8439.0,0.035388776873444834,-0.13286768862477577,0.046796688933135246,-0.15475186806359031,0.007137254156787942
9,9,8920.573928828428,1768.8140547609942,8.545716349281399,9028.027373699108,-3562.5291647321715,17.8357578060484,9063.302594473,52821.01230631896,10.317961677875262,9086.876695499284,-11103.265331792458,6.559985411148929,9291.617633325346,13376.494645140136,28.944605500097012,0.983905071193702,54.0,31.0,133.0,232.0,365.0,23.0,890.0,888.0,23.0,12.0,11.0,0.5217391304347826,86.2174729841683,1703.950113913039,77.0,67.0,10.0,0.8701298701298701,352.99581181435497,84.64229170398119,24.0,12.0,12.0,0.5,2459.2618510930497,50751.976204187915,13.0,3.0,10.0,0.2307692307692307,1728.9645279774588,25385.410527633703,73.0,37.0,36.0,0.5068493150684932,94.02264186050208,13792.506244809974,,,,,8909.0,8932.0,8963.0,9038.0,9051.0,9075.0,9084.0,9096.0,9256.0,9328.0,0.048743095834241426,-0.09908573249277328,0.04655840060071793,-0.15571676225973274,0.007028944753823214
