Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.30867614075444,103.36557150161828,148.79707686124058,36.0,,,,,,,,,,,,,,,
1,1,10625.630086497842,4388.655559284788,17.15042024947612,10684.27398270043,-3121.154678306638,7.64389620259217,10746.843239465416,42701.238846171145,8.884300215642952,10790.259232338316,-2433.953681709331,5.0959308017280875,10983.657460196831,12998.25767401177,30.09481023005671,0.9550479608766048,74.0,33.0,113.0,222.0,335.0,41.0,,,53.0,31.0,22.0,0.5849056603773585,341.0657092044598,3312.6788600891314,38.0,5.0,33.0,0.131578947368421,216.1116051034433,4494.739052351428,23.0,11.0,12.0,0.4782608695652174,2253.4683924860938,45837.76347727227,9.0,5.0,4.0,0.5555555555555556,325.60897061360055,2766.9854138105425,77.0,45.0,32.0,0.5844155844155844,284.84401646432417,11543.15814069015,0.0,0.0,0.0,0.0,10606.0,10647.0,10680.0,10717.0,10736.0,10758.0,10785.0,10793.0,10941.0,11015.0,0.07771530588288927,-0.06924091478243984,0.05277290433198178,-0.1337778007282908,0.021914015217118728
2,2,11361.095933918254,4291.220974005107,15.325272134427117,11422.69864360034,-3467.672843855423,10.191861603455152,11479.254200180028,43069.93137719725,8.643271211472191,11542.24660900144,-1827.742015069972,25.479654008638292,11714.657460196831,12828.538920057514,29.51565003256949,0.956334184253718,66.0,35.0,150.0,183.0,333.0,31.0,731.0,731.0,33.0,15.0,18.0,0.4545454545454545,259.77525040802897,4610.004017190122,42.0,16.0,26.0,0.3809523809523809,280.376244586588,3554.8810475345235,21.0,10.0,11.0,0.4761904761904761,2355.039744225987,46196.75317459378,37.0,15.0,22.0,0.4054054054054054,201.62318130041496,1893.260181264101,69.0,37.0,32.0,0.5362318840579711,416.1854948476201,9912.712089847171,0.0,0.0,0.0,0.0,11347.0,11378.0,11413.0,11425.0,11469.0,11490.0,11528.0,11563.0,11680.0,11746.0,0.06053644218782191,-0.08085429543430069,0.0546794403641151,-0.11031271352193332,0.03244215864652451
3,3,12098.72601729957,3654.2644037030223,7.64389620259217,12158.64389620259,-4105.074042300113,31.27697392455655,12200.177140361511,43796.82863073359,8.828700834107602,12254.698643600574,-4113.999432214128,10.191861603456228,12430.221430244985,12538.554261405508,26.700346449678324,0.9496329793415692,51.0,30.0,124.0,206.0,330.0,21.0,737.0,722.0,21.0,17.0,4.0,0.8095238095238095,418.31195406971074,1618.9285034053476,43.0,26.0,17.0,0.6046511627906976,222.1772356636137,3897.4351791047575,21.0,10.0,11.0,0.4761904761904761,2360.2473644575934,46166.86542366636,21.0,10.0,11.0,0.4761904761904761,404.4000533740371,4674.205042222731,72.0,35.0,37.0,0.4861111111111111,271.8115267227077,12190.392877439392,0.0,0.0,0.0,0.0,12082.0,12103.0,12133.0,12175.0,12190.0,12211.0,12247.0,12257.0,12396.0,12463.0,0.11447227344737763,-0.05412258911148058,0.053890828131819,-0.09829851949113945,0.021678059611654064
4,4,12794.698643600574,4452.143596643751,10.191861603456228,12883.853567227708,-3194.06246264154,10.191861603456228,12923.719939570052,43888.14212903606,8.719322317916383,12979.009212434112,-2500.342060275052,7.64389620259217,13155.657460196831,13311.859782575151,29.439390576799372,0.957977878121113,88.0,52.0,105.0,205.0,310.0,36.0,693.0,723.0,37.0,6.0,31.0,0.1621621621621621,426.0692298939217,5739.066188742889,11.0,7.0,4.0,0.6363636363636364,397.4496278847643,3550.219849977164,22.0,11.0,11.0,0.5,2379.213751581655,46332.57969664979,9.0,6.0,3.0,0.6666666666666666,254.93707909253095,2911.1807371420664,67.0,36.0,31.0,0.5373134328358209,188.40898679117697,13890.455260906749,0.0,0.0,0.0,0.0,12789.0,12825.0,12877.0,12888.0,12913.0,12935.0,12973.0,12982.0,13120.0,13187.0,0.09569979508637458,-0.12443389336727848,0.05421085596620836,-0.10196088093022217,0.014153468400996757
5,5,13534.123304500716,4300.587643332605,12.739827004320285,13597.972626301009,-3163.6436879545868,17.8357578060484,13661.216610112082,43668.21583808954,8.672808654708145,13717.54796540076,-2577.4935662532403,15.28779240518434,13889.230875171825,12953.071747006008,29.25554312109807,0.95937361957064,58.0,26.0,136.0,204.0,340.0,32.0,739.0,738.0,32.0,7.0,25.0,0.21875,307.9006030433468,5664.134710061342,17.0,13.0,4.0,0.7647058823529411,381.9266022456502,5085.240730551524,24.0,11.0,13.0,0.4583333333333333,2357.5998065150634,48755.436232123335,19.0,16.0,3.0,0.8421052631578947,238.8829625719989,2993.8957714349103,74.0,37.0,37.0,0.5,219.0694006615574,13645.271601426704,0.0,0.0,0.0,0.0,13527.0,13559.0,13585.0,13602.0,13651.0,13673.0,13705.0,13721.0,13854.0,13925.0,0.07159500714296545,-0.12072364650286517,0.05398891988755469,-0.0926803332119466,0.016912544370966943
6,6,14300.719452481337,3598.9613056820967,12.885735090083855,14356.27398270043,-3631.412021729727,7.64389620259217,14416.64153067363,43427.96378537777,8.64129651611974,14477.633083445124,-3044.537119744142,15.28779240518434,14646.617629590432,12832.224311673914,28.929301064061473,0.9559877528284348,59.0,38.0,135.0,195.0,330.0,21.0,770.0,756.0,21.0,8.0,13.0,0.3809523809523809,237.08155864517272,4209.146866706011,32.0,4.0,28.0,0.125,369.62432387625154,4601.78576486028,21.0,11.0,10.0,0.5238095238095238,2324.14162790484,46480.23305895111,29.0,20.0,9.0,0.6896551724137931,320.0422995181899,2921.5700477584205,72.0,36.0,36.0,0.5,404.8012706212795,14172.337889992918,0.0,0.0,0.0,0.0,14293.0,14314.0,14352.0,14384.0,14406.0,14427.0,14473.0,14487.0,14615.0,14682.0,0.06587499517454234,-0.10178528948642704,0.05351716786425479,-0.10512018311180445,0.03154568224411554
7,7,15027.027373698991,3887.247001831788,17.83575780597965,15090.904069198274,-2940.697444312,30.57558481036868,15136.903578985744,43897.4630708441,8.907131664372962,15193.972626301009,-2587.424115579288,17.8357578060484,15365.594413768877,12759.112236129846,28.754078664838456,0.9587513206505792,56.0,26.0,172.0,167.0,339.0,30.0,728.0,720.0,36.0,26.0,10.0,0.7222222222222222,283.9376038956267,3579.082418306278,46.0,28.0,18.0,0.6086956521739131,217.25013372601936,3342.01187465235,21.0,10.0,11.0,0.4761904761904761,2340.3160896712347,47777.15748282947,57.0,16.0,41.0,0.2807017543859649,185.98607259382825,2759.2088898106854,76.0,38.0,38.0,0.5,243.7501484942178,13008.080684012812,0.0,0.0,0.0,0.0,15007.0,15037.0,15063.0,15108.0,15127.0,15148.0,15184.0,15235.0,15328.0,15402.0,0.07304336559056493,-0.07387707774774048,0.05331324240524575,-0.0718807834687699,0.01910400535579529
8,8,15759.47940829926,3709.563488593869,14.27260898491564,15828.178051899691,-3453.251612563104,22.93168860777471,15875.369711655514,43294.069118385094,8.796448723321479,15921.39728720115,-2923.50593602244,20.383723206911988,16105.232799296824,12416.466515033504,27.457879315779472,0.9606928231272028,71.0,45.0,140.0,175.0,315.0,26.0,735.0,738.0,45.0,25.0,20.0,0.5555555555555556,297.62438359987755,3395.353511585297,53.0,32.0,21.0,0.6037735849056604,219.89669538901757,2984.0435832043077,20.0,9.0,11.0,0.45,2358.067695705061,48483.47484516856,54.0,11.0,43.0,0.2037037037037037,292.6863755151528,3183.632441679651,62.0,26.0,36.0,0.4193548387096774,306.93730194852014,12334.951453029797,0.0,0.0,0.0,0.0,15752.0,15778.0,15823.0,15849.0,15866.0,15886.0,15910.0,15963.0,16080.0,16138.0,0.08023164572193203,-0.06367815614391441,0.054466298588313866,-0.1001148559025557,0.024720181186562957
9,9,16522.47940829813,4495.348125769798,16.673187809414273,16571.863457460444,-3327.2026691827527,4.835480910083263,16638.547270826202,42748.587608839865,8.96439271203752,16691.69864360057,-2011.0954207608656,10.191861603456228,16867.65644836003,13286.1698406703,29.588160999363215,0.9653500110310208,70.0,28.0,131.0,201.0,332.0,42.0,763.0,763.0,44.0,24.0,20.0,0.5454545454545454,199.624624425032,4207.346527718987,7.0,3.0,4.0,0.4285714285714285,340.1040846816167,4921.338462027872,24.0,12.0,12.0,0.5,2252.4070385279806,43045.56791809875,15.0,7.0,8.0,0.4666666666666667,221.95313708661809,2180.22147690173,65.0,32.0,33.0,0.4923076923076923,387.0135196205859,15766.449181214924,0.0,0.0,0.0,0.0,16499.0,16541.0,16569.0,16576.0,16628.0,16650.0,16686.0,16700.0,16836.0,16901.0,0.04440693330971951,-0.10221922692949603,0.05268962472253028,-0.11036429937404248,0.029129051055474142
