Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7143101906003,525.3086602583867,703.6838641930221,91.0,,,,,,,,,,,,,,,
1,1,8011.633452332031,3765.214159814999,13.95305055675962,8098.972626301007,-6361.904002605994,17.8357578060484,8122.265859841398,44636.245352031445,9.130660534862749,8143.876695499281,-7527.254209168276,12.739827004252838,8379.657460196833,21729.387565063924,27.07424141729776,0.94637592255684,91.0,48.0,73.0,255.0,328.0,43.0,,,44.0,21.0,23.0,0.4772727272727273,76.99785085437212,3442.3014594053593,21.0,17.0,4.0,0.8095238095238095,1159.4449985631009,8373.475618536666,21.0,10.0,11.0,0.4761904761904761,2281.8267840376593,39374.3171902506,17.0,4.0,13.0,0.2352941176470588,1364.7086846979323,22093.858858753916,69.0,37.0,32.0,0.5362318840579711,161.55999099132544,21954.00172340307,,,,,7992.0,8035.0,8083.0,8103.0,8112.0,8133.0,8141.0,8156.0,8345.0,8411.0,0.020449793182057762,-0.18224811284297332,0.05112049111751311,-0.18130232443002955,0.007435091785609198
2,2,8814.582056738553,3903.595004927252,15.873642573406354,8898.547965400861,-5925.030832855401,8.786926603928778,8921.969738266533,41919.79447963823,9.191208245925765,8944.876695499283,-5447.819566557398,5.641705509294437,9176.808138396544,21000.36362263772,28.754807483888293,0.9700476870900536,98.0,51.0,67.0,257.0,324.0,47.0,809.0,800.0,49.0,27.0,22.0,0.5510204081632653,90.87581033899876,4089.321036807999,16.0,13.0,3.0,0.8125,1203.594263490531,10160.591308235938,22.0,11.0,11.0,0.5,2230.763542988461,42013.97413176707,12.0,3.0,9.0,0.25,1221.996001702036,17653.8362529823,72.0,37.0,35.0,0.5138888888888888,152.6826948358055,21786.02260680798,,,,,8789.0,8836.0,8887.0,8902.0,8911.0,8933.0,8942.0,8954.0,9142.0,9211.0,0.023280030388473236,-0.20313721522196582,0.053215040070676234,-0.22430919136961128,0.0072704786250090666
3,3,9598.24660900144,2990.891371783456,11.407778863392092,9685.991670258774,-6057.4754623649,17.8357578060484,9712.001368514324,40974.12778187791,9.420157847674645,9735.876695499284,-3882.76789382663,12.739827004320285,9961.854886166911,16930.949376815723,28.49305470973811,0.9351895896727834,88.0,56.0,74.0,253.0,327.0,32.0,777.0,790.0,32.0,14.0,18.0,0.4375,101.8446799858796,2950.7985132248555,20.0,14.0,6.0,0.7,883.4165679525116,3812.5232797173458,22.0,11.0,11.0,0.5,2005.2866615856904,38157.028671908454,14.0,3.0,11.0,0.2142857142857142,982.666183446914,15662.519171027368,79.0,41.0,38.0,0.5189873417721519,117.3523841349394,16808.814589061243,,,,,9584.0,9616.0,9672.0,9692.0,9701.0,9723.0,9733.0,9746.0,9926.0,9999.0,0.03405161449415999,-0.14583906669390237,0.04894031356227163,-0.2530839365930925,0.006931234718333933
4,4,10406.12074909072,5946.675830785016,23.20213117152078,10517.265358551944,83893.83253316506,132.3311813129223,10509.975760202891,46911.51468492511,9.008846906143551,10514.191615892943,-80796.39907270536,124.8503046421925,10766.837803980728,18274.274180171804,32.322543474691706,0.9906090152597352,-186.0,-267.0,677.0,-45.0,632.0,81.0,808.0,798.0,82.0,46.0,36.0,0.5609756097560976,89.38974360452627,9116.44296725712,28.0,21.0,7.0,0.75,1936.27778538825,22693.70978159824,24.0,12.0,12.0,0.5,2262.8349983884677,49017.46140875647,26.0,17.0,9.0,0.6538461538461539,2144.3397477665717,35531.056781586914,96.0,56.0,40.0,0.5833333333333334,89.7569962862474,22268.6086732176,,,,,10361.0,10442.0,10175.0,10885.0,10498.0,10522.0,10486.0,10852.0,10714.0,10807.0,0.015031884391910093,0.023080096914428094,0.04823623823674199,-0.026540041046098705,0.004911658619177156
5,5,15229.527988148266,4336.757698808182,17.053918577864938,15316.54796540086,-6034.877569646357,11.765401940323574,15339.24992249063,39701.47187236898,8.883180805599048,15360.876695499284,-7537.256115416213,7.050380151358202,15591.787218321406,22126.27132252049,31.240828582963157,0.9546094905583076,97.0,47.0,67.0,260.0,327.0,50.0,4825.0,4829.0,51.0,23.0,28.0,0.4509803921568627,93.88397542876253,4294.277492151064,18.0,14.0,4.0,0.7777777777777778,1160.5286416585304,9186.993970125752,21.0,10.0,11.0,0.4761904761904761,2253.76639595337,39002.59125896334,14.0,4.0,10.0,0.2857142857142857,1327.6541495535566,20375.357155874695,79.0,39.0,40.0,0.4936708860759494,132.74413890552034,22886.040859237335,,,,,15207.0,15257.0,15304.0,15320.0,15329.0,15350.0,15358.0,15371.0,15554.0,15631.0,0.02164842537884086,-0.1923035932817668,0.05676782974693498,-0.176145553398147,0.005999390361376033
6,6,16007.773029591504,3831.309052804054,13.887833007570922,16092.452034602133,-5904.202704856156,15.28779240518434,16120.278438808982,41947.871259266714,8.972087574776328,16141.8766954993,-6522.164407151285,12.73982698918863,16373.960858100663,18878.840636131015,25.89660837641732,0.9448497261351428,89.0,57.0,72.0,255.0,327.0,32.0,782.0,781.0,32.0,16.0,16.0,0.5,132.40590992145178,3980.9233963731367,21.0,12.0,9.0,0.5714285714285714,669.491429559939,910.69810058247,21.0,10.0,11.0,0.4761904761904761,2212.586156325052,38292.09231830605,15.0,3.0,12.0,0.2,1287.0301687079416,20629.988883528535,67.0,33.0,34.0,0.4925373134328358,145.0955363791689,19116.209407131468,,,,,15992.0,16024.0,16081.0,16101.0,16110.0,16131.0,16139.0,16153.0,16341.0,16408.0,0.03455892179320452,-0.11339235169031173,0.052746089131668845,-0.19733175804289232,0.007685616885894982
7,7,16783.296996324814,5025.475029433118,17.635523750055565,16867.123304500717,-4350.632649092906,6.759515336264326,16890.90468431416,40292.40307688952,9.079833441564348,16914.30135639943,-3361.3936826383133,4.899473499329488,17143.460174577118,19591.50727344743,28.92765717472182,0.9755533414242494,100.0,49.0,63.0,257.0,320.0,51.0,778.0,771.0,52.0,26.0,26.0,0.5,64.60085989395678,4559.901897812128,13.0,10.0,3.0,0.7692307692307693,1021.7987112710404,9517.63478897767,22.0,11.0,11.0,0.5,2078.332870673768,40106.74758450903,10.0,2.0,8.0,0.2,1062.5027031865077,15141.867931969206,71.0,36.0,35.0,0.5070422535211268,157.9529913911816,20802.582634401733,,,,,16758.0,16809.0,16858.0,16870.0,16880.0,16902.0,16912.0,16921.0,17108.0,17178.0,0.012854677322164283,-0.23486209792593782,0.05158125879729015,-0.3160899327782884,0.008062319513581117
8,8,17545.93144289727,3858.627890608377,48.41134261641708,17635.694345169748,-4906.367282016951,12.739827004320285,17660.362872009955,41647.97243329991,9.317830928980106,17715.69864360057,-1274.8349980237058,4.2973036294680815,17912.852771048587,19529.610643006297,32.57648565848729,0.969799444529968,99.0,54.0,100.0,222.0,322.0,45.0,767.0,770.0,46.0,19.0,27.0,0.4130434782608695,99.74450883068928,5875.1283180423125,14.0,10.0,4.0,0.7142857142857143,1008.6137198103218,8594.291938544344,23.0,11.0,12.0,0.4782608695652174,2032.4136278231456,42833.86424173151,18.0,6.0,12.0,0.3333333333333333,146.161130967896,2169.493939725919,73.0,37.0,36.0,0.5068493150684932,157.03165730207596,21396.41616787551,,,,,17528.0,17573.0,17627.0,17640.0,17649.0,17672.0,17710.0,17727.0,17877.0,17949.0,0.02584973510233009,-0.20557240455828496,0.04879982167386655,-0.114651018519636,0.008040695750291888
9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300.0,18359.0,18402.0,18410.0,18422.0,18445.0,,18779.0,18649.0,18726.0,,,,,
