Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08476080009257,391.1194202631341,448.381617638452,275.0,,,,,,,,,,,,,,,
1,1,1970.547965400864,907.76499559939,7.264793877247608,2069.443996229972,-2073.692343561734,9.684640006191591,2101.9260285241603,29841.86970227716,10.59804660084626,2128.602712798848,-5459.064890570292,20.38372320683662,2342.2327992966884,4481.143821262466,23.118953099036258,0.974716008486422,96.0,77.0,85.0,232.0,317.0,19.0,,,19.0,9.0,10.0,0.4736842105263157,79.322804397206,929.9827787660744,17.0,11.0,6.0,0.6470588235294118,323.60793371842993,1575.5314494550282,25.0,13.0,12.0,0.52,1232.4737374395636,24849.38630160336,20.0,6.0,14.0,0.3,710.4669835918419,13025.14627566331,66.0,32.0,34.0,0.4848484848484848,77.70283106052683,4421.935524901804,,,,,1962.0,1981.0,2058.0,2075.0,2089.0,2114.0,2124.0,2143.0,2312.0,2375.0,0.08738253268383607,-0.15605397527899784,0.041300151422667616,-0.1301444474160888,0.0173399547436609
2,2,4278.554975373192,164.3954322066553,5.095930801728113,4592.644839052639,-1638.499682199987,8.300586104342111,4627.9438782941525,27580.10619224628,10.7260636312108,4650.452034599137,-8246.060344246504,15.28779240518434,4868.9748889404045,4499.352342632921,26.522434943407873,0.9767853032250752,307.0,301.0,84.0,240.0,324.0,6.0,2311.0,2526.0,6.0,4.0,2.0,0.6666666666666666,78.6669984686159,194.5518477357116,19.0,12.0,7.0,0.631578947368421,251.3466542916172,1118.2733773184875,25.0,14.0,11.0,0.56,1197.2651284862447,20836.269390108355,22.0,4.0,18.0,0.1818181818181818,958.034490460856,16964.265485037162,72.0,35.0,37.0,0.4861111111111111,80.03993880337383,4465.368146625517,,,,,4275.0,4281.0,4582.0,4600.0,4614.0,4639.0,4647.0,4666.0,4834.0,4906.0,0.4785230186306307,-0.15340049010820564,0.04341046115416471,-0.11618087310376066,0.017789213359657944
3,3,6258.89283384054,644.5484862814435,9.072115255571616,6351.397287201151,-2406.7779760522703,8.434321745986448,6381.817167253363,28898.296655562313,10.934420138007448,6408.027373698993,-6010.579489396908,12.124301811930646,6628.82457866298,5005.614203226019,26.979075293667155,0.98836451526498,95.0,72.0,81.0,243.0,324.0,23.0,1979.0,1754.0,30.0,15.0,15.0,0.5,78.8131638113441,478.5304633395774,17.0,12.0,5.0,0.7058823529411765,434.74934567883025,3357.247486702811,26.0,14.0,12.0,0.5384615384615384,1236.1211150434128,25650.07891012153,18.0,4.0,14.0,0.2222222222222222,771.2789743841993,13247.55462988665,74.0,38.0,36.0,0.5135135135135135,85.61716768497159,4865.658493227899,,,,,6245.0,6268.0,6340.0,6356.0,6368.0,6394.0,6404.0,6421.0,6593.0,6664.0,0.12227654782968517,-0.1806354179756664,0.04277487804131478,-0.12832023530256784,0.017104228214350405
4,4,7873.099427897734,3705.762247817711,33.24779975141323,7965.334667495834,-1761.4879982376356,5.877655368346773,7995.544871012242,29405.998454780725,10.185557265980105,8021.178051898705,-5780.773137437169,22.93168860566019,8242.027752265205,4187.379644413632,25.641262804060847,0.976953376048576,117.0,51.0,84.0,236.0,320.0,66.0,1610.0,1614.0,67.0,33.0,34.0,0.4925373134328358,100.26255609848192,3849.8125574467504,13.0,8.0,5.0,0.6153846153846154,394.21708571424085,2308.883132195194,24.0,13.0,11.0,0.5416666666666666,1285.232294324111,23266.91624924559,27.0,5.0,22.0,0.1851851851851851,718.1417352404492,14034.097532378722,69.0,34.0,35.0,0.4927536231884058,100.09318872811758,4175.269301317624,,,,,7840.0,7906.0,7957.0,7970.0,7983.0,8007.0,8016.0,8041.0,8209.0,8277.0,0.027055852316895293,-0.22379776990172745,0.043706466770733386,-0.12422935793651091,0.02390353806625858
5,5,8608.447560382698,1048.138079601555,10.554210896771815,8702.178051898747,-2665.495321164266,22.93168860776471,8740.876808699386,32443.08238543406,10.916742291187276,8766.027373704637,-7704.43693218477,17.835757805273204,8986.372812940059,3897.874388063503,36.94053752751627,0.9799113500032216,58.0,37.0,125.0,245.0,370.0,21.0,740.0,746.0,21.0,8.0,13.0,0.3809523809523809,99.77779373510144,1170.6103455788293,65.0,52.0,13.0,0.8,156.25368917959148,1598.4520983934108,25.0,14.0,11.0,0.56,1303.0651135863393,25594.035336465106,23.0,5.0,18.0,0.217391304347826,897.5769291897412,16473.305691309208,85.0,43.0,42.0,0.5058823529411764,82.25915256912539,4087.4008573792503,,,,,8600.0,8621.0,8658.0,8715.0,8727.0,8752.0,8762.0,8783.0,8945.0,9028.0,0.09519527596309783,-0.05862088293268554,0.04016465199285057,-0.11650130140467159,0.021103592465942043
6,6,10258.76720070331,1457.1222047027115,58.60320421987331,10342.949966366345,-1636.059356089171,6.3389047300994354,10372.293856892678,26998.589060400052,9.950696768152326,10397.45203459914,-3800.5956552742514,9.20126304402649,10610.907193965842,5195.748422478459,45.548033605964584,0.9920759423947442,111.0,9.0,74.0,248.0,322.0,102.0,1641.0,1631.0,108.0,38.0,70.0,0.3518518518518518,63.461402592411694,1387.5505135537146,9.0,6.0,3.0,0.6666666666666666,419.63993156065936,3667.5619716356705,24.0,12.0,12.0,0.5,1276.3456107288323,26177.038884665777,18.0,3.0,15.0,0.1666666666666666,688.3245993684648,11221.297801075529,107.0,58.0,49.0,0.5420560747663551,73.1659171456676,5824.037991780515,,,,,10226.0,10328.0,10337.0,10346.0,10360.0,10384.0,10394.0,10411.0,10560.0,10659.0,0.04355256023660649,-0.2564943197194048,0.04727453008279241,-0.1811096632742941,0.01408188218450466
7,7,10836.35457402625,1290.3397379212834,0.1754880757838861,11148.39728720115,-2146.6681428412053,20.383723206810885,11179.624444130735,30975.04769886922,11.149623757445562,11204.45203459914,-7695.576806250724,15.28779240518434,11418.50067753453,4937.415757125561,29.624968411452496,0.9829811185301102,298.0,296.0,88.0,238.0,326.0,2.0,587.0,807.0,2.0,1.0,1.0,0.5,93.39499858224752,93.21837717273024,20.0,15.0,5.0,0.75,413.1225231983648,2812.9740258319543,25.0,14.0,11.0,0.56,1259.7197361980652,24602.58663619191,23.0,4.0,19.0,0.1739130434782608,917.755089801279,16232.543821650008,79.0,39.0,40.0,0.4936708860759494,62.46081516783931,4689.563605594287,,,,,10835.0,10837.0,11133.0,11153.0,11166.0,11191.0,11201.0,11221.0,11380.0,11459.0,0.07238016147026935,-0.19244824803314955,0.04066885541048102,-0.11925747905677889,0.012650507520598674
8,8,11945.54796540086,484.3958207633139,13.797987267533806,11965.123304500716,-1780.7332675786338,8.32627321652877,11996.194008248716,28151.52917564674,10.67375644194764,12023.027373698991,-4939.527955028703,12.021077257723638,12242.241717821227,4718.1497449039525,30.948482551598637,0.9910752975211528,24.0,8.0,80.0,242.0,322.0,16.0,1107.0,817.0,18.0,15.0,3.0,0.8333333333333334,97.35889403746668,222.14303385335683,11.0,8.0,3.0,0.7272727272727273,401.8162524255321,3060.4673225209935,25.0,13.0,12.0,0.52,1250.1898794934973,26521.43339677457,20.0,5.0,15.0,0.25,670.5660946211893,11595.580385851004,76.0,39.0,37.0,0.5131578947368421,75.06465988709273,4764.832967873065,,,,,11933.0,11949.0,11957.0,11968.0,11983.0,12008.0,12019.0,12037.0,12205.0,12279.0,0.20099036751400526,-0.22564651300747865,0.04440930621186321,-0.13575509658539683,0.015909766316376382
9,9,12754.369913502158,1347.138204753961,38.21948100948577,12843.69864360054,-1769.2289406786883,6.2830877021150675,12873.068210745589,27736.911698760396,10.252503838497576,12900.178051898703,-4225.705339399867,10.387511429229471,13124.23279929669,4921.382050473199,38.44040295558081,0.9858131346583916,102.0,52.0,78.0,244.0,322.0,50.0,805.0,877.0,53.0,22.0,31.0,0.4150943396226415,83.74805031980071,1467.9009568210686,12.0,9.0,3.0,0.75,469.6039885891784,4080.9872524922466,25.0,13.0,12.0,0.52,1277.6031914942434,26664.103352396894,19.0,5.0,14.0,0.2631578947368421,618.3938687065678,10549.7973033411,92.0,59.0,33.0,0.6413043478260869,79.3766463880982,4801.1025140933125,,,,,12733.0,12783.0,12835.0,12846.0,12860.0,12885.0,12895.0,12913.0,13069.0,13157.0,0.06216737824245458,-0.26542861570477994,0.04606147956808549,-0.14634098192809436,0.016128934021788856
