Unnamed: 0,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,sharpness_diff_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,sharpness_diff_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off,sharpness_deriv_p_norm,sharpness_deriv_q_norm,sharpness_deriv_r_norm,sharpness_deriv_s_norm,sharpness_deriv_t_norm
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4465623364073,283.4907851126026,433.1070681038022,217.0,,,,,,,,,,,,,,,
1,1,1440.7746095641116,2078.2797887845227,15.376102258199923,1509.054747397984,-1073.9359740507114,20.323550817186145,1556.5678886628268,14558.142327430902,5.24042056254916,1581.2095123155573,-4387.584716727846,16.444996224504653,1803.1028684992275,8311.800011535453,30.888234547639012,0.9217225288365488,67.0,31.0,110.0,242.0,352.0,36.0,,,41.0,21.0,20.0,0.5121951219512195,68.59987141885539,1693.6415633533434,64.0,33.0,31.0,0.515625,59.587566422973346,781.2319525233553,11.0,6.0,5.0,0.5454545454545454,1053.9391394626016,12377.74624265088,31.0,12.0,19.0,0.3870967741935484,223.17848986586424,5998.262219671335,74.0,36.0,38.0,0.4864864864864865,85.29677293835296,8865.636784064536,,,,,1422.0,1458.0,1489.0,1529.0,1551.0,1562.0,1569.0,1599.0,1768.0,1841.0,0.03300800584649667,-0.05548521314377687,0.07239516661935204,-0.05086591012476343,0.010262130082530215
2,2,2332.7671471359736,1943.381774309328,15.143745369204057,2402.4794082981284,-1074.613024354199,20.86965722581234,2448.7291869746964,14731.162909793366,5.390941120982047,2472.316655923923,-4311.576904688241,17.498683521317886,2695.642421591824,8064.139037281716,31.12435371028226,0.9246266931316924,68.0,30.0,109.0,243.0,352.0,38.0,893.0,892.0,40.0,20.0,20.0,0.5,76.3995608265226,1489.8980591582442,52.0,23.0,29.0,0.4423076923076923,51.13967085988309,891.1698859088899,11.0,6.0,5.0,0.5454545454545454,1047.331041742064,12217.907484309466,30.0,11.0,19.0,0.3666666666666666,270.28092689160803,7009.792642597024,77.0,38.0,39.0,0.4935064935064935,77.91960766751599,8648.886662614954,,,,,2314.0,2352.0,2382.0,2421.0,2443.0,2454.0,2461.0,2491.0,2659.0,2734.0,0.03931268772636029,-0.04758891777867299,0.07109629077863173,-0.0626872563951521,0.009662483162465582
3,3,3185.2646622109824,2063.3958339505484,15.117043364029284,3259.7533909985605,-1088.691594226241,21.49411650687045,3301.54305779794,14135.382204979189,5.152804935149177,3326.6287889210735,-4336.28809146988,17.171305947088463,3546.8149850036752,8183.53262476847,30.847754538951204,0.921659780313072,70.0,31.0,109.0,239.0,348.0,39.0,852.0,853.0,42.0,21.0,21.0,0.5,62.82345924685468,1577.8480854747918,38.0,24.0,14.0,0.631578947368421,59.42979055924982,1052.537725684204,11.0,6.0,5.0,0.5454545454545454,1027.825401995702,11839.055617990038,33.0,14.0,19.0,0.4242424242424242,193.60114535210795,5233.629357579472,75.0,37.0,38.0,0.4933333333333333,81.13753028653028,8746.357570390308,,,,,3166.0,3205.0,3236.0,3274.0,3296.0,3307.0,3314.0,3345.0,3511.0,3584.0,0.03044663472377657,-0.0545882698777407,0.07271295442111571,-0.044646744235686285,0.009914731694348911
4,4,4816.47940832334,2129.1679813553724,15.384342514987628,4883.630086497841,-1079.186753256474,19.9765756788058,4932.885017436129,14667.944189986658,5.168838032373595,4957.032096622588,-4541.6196872932005,16.577671305234542,5176.291649370388,8019.261897475849,30.50725202544302,0.9257335743423092,68.0,30.0,111.0,238.0,349.0,38.0,1632.0,1631.0,43.0,22.0,21.0,0.5116279069767442,62.10817127566586,1667.8749137788946,55.0,34.0,21.0,0.6181818181818182,49.13747223837287,832.218562055154,11.0,6.0,5.0,0.5454545454545454,1053.190522344066,12084.16217784063,31.0,12.0,19.0,0.3870967741935484,232.20139140028363,6350.605964854083,76.0,37.0,39.0,0.4868421052631579,74.7325039904929,8390.917739257668,,,,,4797.0,4835.0,4865.0,4905.0,4927.0,4938.0,4945.0,4976.0,5142.0,5214.0,0.0291701602783494,-0.04553194531910188,0.07180219045713618,-0.05112744073440358,0.00931912499503424
5,5,5644.904069198279,2014.1268029895723,14.38760456923905,5716.479408298129,-1165.2449602904178,19.7457072988906,5762.627597457419,14608.633374724131,5.269488835316331,5786.290961155206,-4441.434572470418,15.762719334368034,6006.962814846462,8158.726236351606,30.745362499250604,0.924537919536168,71.0,34.0,109.0,239.0,348.0,37.0,828.0,830.0,40.0,22.0,18.0,0.55,65.86038406461446,1539.652951294836,43.0,22.0,21.0,0.5116279069767442,42.732519291018626,1051.851274445531,11.0,6.0,5.0,0.5454545454545454,1062.7217257375191,12405.968533832867,30.0,11.0,19.0,0.3666666666666666,275.267791729372,6856.75124907228,75.0,37.0,38.0,0.4933333333333333,86.1482409936929,8565.034133412704,,,,,5625.0,5662.0,5696.0,5735.0,5757.0,5768.0,5775.0,5805.0,5971.0,6044.0,0.03269922428263095,-0.03667256306379412,0.07274614253625128,-0.06197722542972469,0.010559030723430231
6,6,6580.283744515671,2242.94268397507,16.67664251956651,6656.7533909985605,-770.6905412003028,19.977710211408723,6700.327884179637,14302.095255392987,5.2330195190773665,6725.26031731417,-4045.8193903592314,15.099612174263791,6947.702096398673,8170.998440014297,31.62414167168778,0.92746822968558,89.0,51.0,92.0,242.0,334.0,38.0,935.0,938.0,40.0,19.0,21.0,0.475,75.34711377922689,1987.286083339795,41.0,25.0,16.0,0.6097560975609756,53.130569781268136,587.5793648938314,12.0,6.0,6.0,0.5,1033.186373596649,12293.841117446818,30.0,12.0,18.0,0.4,219.3353772559812,5490.009100208921,76.0,38.0,38.0,0.5,79.30371429535698,8803.685264233223,,,,,6562.0,6600.0,6651.0,6672.0,6695.0,6706.0,6713.0,6743.0,6911.0,6985.0,0.033592973337014775,-0.06893891509103064,0.0722402106227798,-0.05421284444348522,0.009705510884324465
7,7,8462.089763160508,2224.050753139139,17.374992956724594,8535.876695499283,-565.2729465548813,12.73982700428279,8578.742089232188,15304.465076002907,5.195427605505935,8604.451758137038,-3467.697701448553,13.958468424554743,8825.518231692704,8016.437604378223,33.113677183872404,0.9382188899103288,90.0,50.0,88.0,245.0,333.0,40.0,1882.0,1878.0,43.0,21.0,22.0,0.4883720930232558,66.18678274274156,1936.6901664018744,20.0,6.0,14.0,0.3,62.76781407453994,320.62155957617796,11.0,6.0,5.0,0.5454545454545454,1099.6469530993877,14098.370167431523,29.0,12.0,17.0,0.4137931034482758,198.78877831507896,4627.51857792031,78.0,38.0,40.0,0.4871794871794871,80.8331935427673,8687.686311768792,,,,,8443.0,8483.0,8533.0,8546.0,8573.0,8584.0,8592.0,8621.0,8788.0,8866.0,0.029759564906206456,-0.11103983386625055,0.07185138112560445,-0.0573258673130704,0.010083430762140504
8,8,9397.60271279885,1708.4037481400196,14.305563905000945,9472.178051898703,-1166.2339846344037,22.93168855618357,9513.045723673751,14718.666432731265,5.408130922861682,9537.78941295137,-4408.968858237138,16.791016407657498,9759.847422939292,8002.675619145357,31.055257356161498,0.9165822148562572,70.0,37.0,110.0,242.0,352.0,33.0,934.0,934.0,34.0,23.0,11.0,0.6764705882352942,78.15943031829217,1316.6683256764618,40.0,26.0,14.0,0.65,66.81379495718966,1013.050991025274,11.0,6.0,5.0,0.5454545454545454,1046.0256906821382,12304.778094199655,31.0,13.0,18.0,0.4193548387096774,232.5747318280297,5772.846258903384,76.0,37.0,39.0,0.4868421052631579,74.8081921393216,8548.91264389903,,,,,9376.0,9409.0,9446.0,9485.0,9507.0,9518.0,9526.0,9556.0,9723.0,9798.0,0.0457499759078533,-0.057290214345909966,0.07106796634483092,-0.052750368466204435,0.009347897590694888
9,9,10308.178051898703,1954.871760993258,16.441031489079872,10379.904069198274,-706.4153991791908,30.57558478487298,10423.350261053763,13742.23050336588,4.9434969284407835,10449.357687647698,-4005.996849248777,15.766294408790426,10670.68592811022,8287.22959341605,30.90802300794972,0.9131952421590074,70.0,36.0,110.0,241.0,351.0,34.0,911.0,911.0,36.0,22.0,14.0,0.6111111111111112,79.01995420912394,1518.4905573369592,51.0,24.0,27.0,0.4705882352941176,47.99023967426983,615.9553247836353,11.0,5.0,6.0,0.4545454545454545,1003.2785125608212,11474.297443138974,33.0,14.0,19.0,0.4242424242424242,169.1209091782915,4819.586342002745,74.0,36.0,38.0,0.4864864864864865,81.08874800428445,8971.044602154654,,,,,10287.0,10321.0,10357.0,10397.0,10418.0,10428.0,10435.0,10467.0,10636.0,10708.0,0.040422065419255124,-0.0679348719323381,0.07300696290278995,-0.04221693514561946,0.009784783574562358
